Date,A,AA,AACT,AAL,AAP,AAPL,AASCX,AASMX,AAUTX,ABBV,ABCL,ABEV,ABLOX,ABM,ABT,ACCO,ACFCX,ACFDX,ACFGX,ACFNX,ACFOX,ACFSX,ACGL,ACILX,ACLS,ACMR,ACN,ACRE,ACSLX,ACTVX
2020-05-26,83.1,8.39,,11.14,121.19,76.88,16.51,11.56,14.33,73.28,,1.8647,13.24,30.87,81.53,4.7694,35.01,35.54,37.28,37.05,36.05,36.4,27.95,,26.71,19.73,181.43,3.935,46.66,85.84
2020-05-27,83.14,9.35,,11.98,126.67,77.22,16.94,12.0,14.67,72.69,,2.0552,13.34,30.28,82.69,5.1923,35.04,35.57,37.31,37.08,36.08,36.43,28.45,,27.48,19.72,184.69,4.1416,46.98,85.87
2020-05-28,83.64,9.08,,10.98,123.75,77.25,16.83,11.73,14.52,72.73,,1.8885,13.32,30.26,83.91,4.9652,35.15,35.67,37.43,37.19,36.2,36.54,27.61,,25.6,19.55,186.3,4.1209,47.1,85.87
2020-05-29,85.03,8.82,,10.5,124.53,77.18,16.85,11.61,14.54,74.86,,1.833,13.36,27.77,86.48,4.8477,35.61,36.14,37.92,37.67,36.66,37.02,26.83,,26.85,19.93,186.25,3.8472,47.45,86.02
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,86.74,9.09,,11.11,124.95,78.13,17.01,11.74,14.59,73.27,,1.8806,13.38,29.13,84.74,4.8477,36.17,36.7,38.51,38.27,37.23,37.6,27.67,,26.19,21.3,187.88,4.1416,47.66,85.99
2020-06-02,87.11,9.5,,11.22,124.68,78.49,17.25,11.87,14.79,73.54,,1.9917,13.46,29.07,84.39,5.0435,36.45,37.0,38.82,38.57,37.54,37.9,28.89,,26.06,20.3,190.09,4.3791,47.98,85.91
2020-06-03,87.3,10.31,,11.85,127.21,78.92,17.69,12.27,15.12,73.42,,2.1107,13.58,30.13,83.28,5.3959,36.58,37.13,38.95,38.71,37.67,38.03,30.76,,26.57,21.69,191.48,4.7303,48.23,85.68
2020-06-04,87.93,11.15,,16.72,127.11,78.24,17.67,12.39,15.23,75.16,,2.0948,13.55,31.09,80.41,5.3802,35.73,36.27,38.05,37.8,36.79,37.15,31.18,,26.73,21.7,187.62,5.004,47.65,85.53
2020-06-05,87.2,11.56,,18.59,130.59,80.47,18.16,12.83,15.74,75.81,,2.2377,13.75,33.02,81.87,5.6152,36.03,36.58,38.38,38.13,37.11,37.47,33.26,,26.76,20.81,192.6,5.2364,48.64,85.32
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,87.11,12.43,,20.31,130.82,80.94,18.55,13.08,16.03,76.41,,2.3805,13.84,33.21,84.33,5.9363,36.53,37.07,38.91,38.66,37.61,37.98,33.9,,27.46,18.94,195.18,5.6857,48.92,85.39
2020-06-09,86.61,12.06,,18.55,128.9,83.5,18.17,12.8,15.73,77.69,,2.317,13.81,32.14,82.25,5.717,36.39,36.93,38.76,38.51,37.48,37.84,32.69,,27.88,19.15,191.54,5.1641,49.06,85.61
2020-06-10,86.65,11.66,,17.02,125.48,85.65,17.77,12.36,15.4,78.28,,2.2377,13.78,30.49,83.97,5.4037,36.79,37.34,39.19,38.93,37.88,38.25,31.25,,27.96,19.45,193.47,4.911,49.42,85.99
2020-06-11,82.03,9.98,,14.38,119.0,81.54,16.6,11.38,14.36,74.53,,2.0948,13.28,28.43,79.98,5.1688,35.07,35.6,37.36,37.12,36.12,36.47,28.81,,25.2,18.45,181.01,4.3172,46.86,86.02
2020-06-12,83.08,11.04,,16.74,121.32,82.24,16.94,11.64,14.65,74.69,,2.1504,13.38,28.58,81.11,5.1375,35.25,35.78,37.55,37.31,36.29,36.65,29.11,,25.72,18.78,186.22,4.6477,47.32,85.94
2020-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,83.9,10.93,,16.7,123.22,83.26,17.22,11.82,14.75,75.19,,2.071,13.46,29.31,81.59,5.2314,36.02,36.57,38.38,38.13,37.1,37.46,29.41,,26.41,19.5,184.56,4.6941,47.69,85.92
2020-06-16,84.36,11.06,,17.03,127.52,85.46,17.62,12.12,15.05,77.6,,2.0314,13.63,30.84,81.76,5.4351,36.55,37.1,38.94,38.69,37.64,38.01,29.69,,27.64,19.78,188.82,4.7871,48.62,85.88
2020-06-17,84.82,11.06,,16.98,132.86,85.35,17.47,11.87,14.89,77.34,,2.0948,13.61,29.4,82.82,5.2941,36.79,37.34,39.2,38.94,37.88,38.26,29.2,,27.86,20.46,189.56,4.689,48.72,85.92
2020-06-18,85.1,11.16,,16.49,132.25,85.38,17.47,11.86,14.87,77.74,,2.0552,13.6,35.27,82.26,5.1688,36.99,37.54,39.41,39.15,38.1,38.47,29.05,,28.11,20.39,187.46,4.6838,48.7,85.95
2020-06-19,85.6,10.99,,16.0,129.74,84.89,17.37,11.78,14.78,78.12,,2.0631,13.57,34.61,82.62,5.0592,37.08,37.63,39.51,39.25,38.18,38.56,27.89,,28.19,20.14,186.19,4.7096,48.57,85.98
2020-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,85.41,11.33,,14.92,135.74,87.11,17.44,11.83,14.78,78.58,,2.1504,13.6,35.24,82.31,4.9495,37.73,38.3,40.21,39.94,38.85,39.24,28.25,,28.0,19.2,187.16,4.7045,49.18,85.65
2020-06-23,86.13,11.68,,14.0,134.28,88.97,17.44,11.89,14.82,78.61,,2.1583,13.65,34.35,83.19,5.1923,37.75,38.33,40.24,39.97,38.89,39.27,28.11,,27.77,20.61,191.59,4.9007,49.61,85.72
2020-06-24,83.51,10.67,,13.04,128.04,87.4,16.86,11.5,14.37,76.86,,2.0552,13.46,32.15,79.54,4.9182,36.85,37.41,39.27,39.02,37.96,38.32,27.05,,26.62,21.19,186.45,4.5547,48.41,85.75
2020-06-25,84.19,11.33,,13.17,127.96,88.56,17.09,11.67,14.54,78.35,,2.1266,13.54,32.29,81.65,5.02,37.45,38.02,39.91,39.66,38.58,38.96,27.46,,27.71,21.07,200.75,4.8026,48.94,85.75
2020-06-26,82.87,10.47,,12.38,125.34,85.84,16.73,11.36,14.18,77.66,,2.0234,13.33,31.61,80.83,5.1531,36.74,37.29,39.16,38.9,37.85,38.22,26.34,,27.16,20.22,196.27,4.72,47.59,85.87
2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,84.39,10.53,,13.32,127.81,87.82,17.0,11.73,14.43,77.91,,2.1266,13.46,32.98,81.1,5.4272,36.77,37.32,39.2,38.93,37.87,38.25,26.98,,26.89,19.33,196.51,4.811,48.1,85.97
2020-06-30,85.44,10.77,,13.07,127.55,88.55,17.26,11.87,14.61,79.31,,2.0948,13.57,32.81,83.3,5.5604,37.39,37.96,39.86,39.59,38.51,38.9,27.24,,27.85,20.79,198.35,4.8861,48.98,85.87
2020-07-01,85.18,10.49,,12.81,127.1,88.38,17.2,11.66,14.53,80.09,,2.1663,13.6,32.65,83.49,5.1218,38.28,38.86,40.81,40.53,39.43,39.82,26.77,,27.17,20.22,198.23,4.6825,49.62,85.76
2020-07-02,85.74,10.51,,12.5,127.0,88.38,17.27,11.72,14.6,79.88,,2.1107,13.64,32.15,84.03,5.114,38.61,39.19,41.17,40.89,39.77,40.17,26.71,,27.28,21.96,199.28,4.5592,49.81,85.87
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,86.34,10.99,,12.8,124.42,90.75,17.5,11.82,14.79,79.98,,2.1345,13.76,32.31,84.71,5.2549,39.63,40.24,42.26,41.98,40.83,41.23,27.1,,29.14,26.95,200.97,4.586,50.75,85.79
2020-07-07,86.25,10.76,,11.91,122.38,90.47,17.18,11.53,14.56,80.26,,2.1504,13.68,30.72,84.24,5.067,39.62,40.23,42.25,41.97,40.82,41.22,26.16,,27.59,24.52,199.84,4.4628,50.33,85.9
2020-07-08,86.57,10.62,,11.99,122.17,92.57,17.3,11.6,14.61,80.2,,2.2297,13.75,29.97,84.35,5.0357,40.41,41.02,43.09,42.79,41.63,42.04,26.29,,27.73,27.33,202.21,4.4521,50.98,85.83
2020-07-09,86.93,10.08,,11.18,119.76,92.97,17.12,11.36,14.37,79.12,,2.2059,13.7,29.05,85.34,4.8242,40.53,41.15,43.22,42.93,41.76,42.17,25.71,,28.22,28.7,202.59,4.2967,51.09,85.92
2020-07-10,86.45,10.93,,11.94,120.38,93.14,17.29,11.63,14.66,78.22,,2.2456,13.78,30.01,84.77,4.9965,40.92,41.54,43.64,43.34,42.17,42.58,26.84,,28.33,27.21,203.47,4.4735,51.15,85.83
2020-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,86.3,11.02,,11.63,120.99,92.71,17.11,11.59,14.65,79.05,,2.071,13.73,30.62,84.82,5.0357,39.6,40.21,42.23,41.95,40.8,41.2,26.9,,27.58,27.84,199.3,4.436,50.25,85.89
2020-07-14,87.68,12.08,,11.57,124.08,94.24,17.37,11.79,14.83,80.84,,2.079,13.84,30.8,86.73,5.1296,40.03,40.64,42.7,42.4,41.25,41.65,27.48,,27.77,30.25,202.45,4.5003,50.82,85.89
2020-07-15,89.8,12.15,,13.44,128.65,94.89,17.76,12.2,15.09,82.16,,2.1345,13.9,32.56,88.47,5.3489,40.37,40.99,43.06,42.76,41.6,42.01,28.85,,27.59,27.96,203.75,4.8218,50.99,85.89
2020-07-16,89.78,12.92,,12.45,130.14,93.72,17.72,12.12,15.09,81.7,,2.1028,13.88,31.8,88.17,5.3724,39.98,40.59,42.64,42.34,41.19,41.6,29.31,,27.58,25.54,203.15,4.7093,50.64,85.94
2020-07-17,91.24,12.51,,11.91,129.7,93.53,17.79,12.11,15.08,82.45,,2.071,13.9,32.78,90.78,5.2236,40.35,40.95,43.04,42.74,41.57,41.98,29.18,,28.14,26.34,205.77,4.661,50.87,85.92
2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,92.05,12.18,,11.47,129.74,95.5,17.81,12.01,14.99,81.39,,2.1107,13.97,31.96,90.62,5.1218,41.59,42.21,44.37,44.06,42.86,43.28,28.56,,29.4,28.77,207.16,4.5967,52.07,85.94
2020-07-21,92.83,12.6,,11.47,131.96,94.18,17.96,12.25,15.15,79.64,,2.2694,13.98,32.52,89.81,5.2001,41.25,41.87,44.01,43.7,42.51,42.93,28.94,,28.68,29.25,206.52,4.7146,51.67,86.1
2020-07-22,93.15,12.52,,11.36,133.77,94.45,18.16,12.29,15.2,79.89,,2.3012,14.03,32.33,91.64,5.3724,41.33,41.95,44.09,43.78,42.58,43.01,29.23,,28.96,29.64,207.9,4.8218,51.87,86.09
2020-07-23,93.45,12.17,,11.77,132.85,90.15,18.1,12.36,15.14,80.16,,2.2139,13.89,31.92,92.22,5.482,40.57,41.19,43.28,42.98,41.8,42.22,29.66,,28.4,29.25,206.11,4.7789,50.79,86.11
2020-07-24,91.66,12.21,,11.39,131.86,89.93,18.04,12.24,15.08,79.4,,2.2774,13.83,31.2,90.51,5.2784,40.5,41.12,43.21,42.91,41.73,42.15,29.34,,27.48,28.34,205.31,4.6557,50.51,86.12
2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,94.04,12.68,,11.39,131.47,92.06,18.19,12.34,15.12,79.45,,2.3726,13.9,32.21,91.46,5.3724,41.15,41.78,43.91,43.61,42.41,42.83,28.65,,28.82,28.1,207.05,4.7307,51.19,86.03
2020-07-28,92.14,12.36,,11.77,130.89,90.55,18.03,12.24,15.04,79.08,,2.325,13.86,32.04,91.34,5.3411,40.63,41.24,43.35,43.05,41.87,42.28,28.62,,27.73,28.42,206.0,4.811,50.71,86.15
2020-07-29,93.88,12.62,,11.4,132.7,92.28,18.41,12.53,15.27,79.32,,2.3012,13.95,32.56,93.77,5.4742,41.23,41.85,43.99,43.68,42.49,42.91,29.34,,28.4,29.76,208.04,4.9021,51.46,86.25
2020-07-30,92.74,12.62,,11.18,136.87,93.4,18.39,12.44,15.09,78.53,,2.2535,13.92,31.98,92.86,5.4037,41.17,41.8,43.93,43.62,42.42,42.84,29.58,,29.29,30.76,207.67,4.9182,51.54,86.3
2020-07-31,93.13,12.45,,11.12,134.43,103.17,18.33,12.35,15.07,77.61,,2.1266,13.98,32.61,92.05,5.1061,41.39,42.03,43.93,43.87,42.66,43.09,29.24,,29.42,31.98,208.41,4.8914,52.22,86.38
2020-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,95.8,13.1,,11.08,136.59,105.77,18.48,12.5,15.17,78.45,,2.0472,14.06,32.53,92.09,5.2941,41.97,42.61,44.79,44.47,43.25,43.69,29.43,,31.26,35.85,210.63,4.8057,52.67,86.37
2020-08-04,94.29,13.09,,11.47,136.8,106.48,18.52,12.53,15.21,77.1,,2.0076,14.08,32.69,91.4,5.2158,41.98,42.62,44.8,44.48,43.25,43.69,28.88,,30.44,35.88,210.6,4.8325,52.75,86.5
2020-08-05,94.64,14.06,,12.56,135.85,106.87,18.77,12.76,15.3,76.25,,1.9758,14.12,33.89,93.42,5.2314,42.44,43.09,45.3,44.97,43.74,44.17,29.31,,26.25,35.98,212.04,4.9236,53.22,86.34
2020-08-06,94.21,14.27,,13.04,135.94,110.6,18.8,12.77,15.31,75.69,,1.9758,14.19,34.41,93.07,5.5134,42.59,43.25,45.47,45.14,43.89,44.34,29.78,,25.64,37.43,214.07,4.9986,53.89,86.34
2020-08-07,94.53,14.05,,13.03,136.07,108.08,18.95,13.02,15.5,75.98,,1.952,14.19,35.22,92.59,5.4899,42.08,42.73,44.92,44.6,43.37,43.8,30.89,,26.03,33.97,214.69,5.2182,53.55,86.26
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,93.91,14.91,,14.0,137.28,109.65,19.12,13.17,15.67,75.54,,1.9282,14.21,35.66,91.5,5.5995,41.43,42.07,44.23,43.91,42.7,43.12,31.12,,26.18,33.4,213.56,5.3789,53.3,86.27
2020-08-11,93.1,14.26,,13.73,136.04,106.39,18.94,13.22,15.69,75.77,,1.9679,14.16,35.5,90.61,5.6935,40.97,41.59,43.74,43.42,42.23,42.65,31.24,,26.04,32.76,211.92,5.3682,52.61,86.13
2020-08-12,94.39,14.33,,13.54,138.14,109.93,19.09,13.29,15.82,78.1,,1.9758,14.31,35.06,92.06,5.4194,41.62,42.26,44.43,44.11,42.89,43.33,31.0,,26.97,35.13,213.01,5.2718,53.54,86.06
2020-08-13,95.49,13.87,,13.3,139.67,111.87,19.09,13.2,15.66,77.42,,1.96,14.27,34.89,92.47,5.3959,42.15,42.8,45.0,44.67,43.45,43.88,30.77,,26.31,34.92,214.85,5.17,53.75,85.95
2020-08-14,94.14,14.02,,13.33,142.06,111.77,19.12,13.17,15.7,77.74,,1.9441,14.28,34.37,91.46,5.4977,42.0,42.66,44.85,44.53,43.3,43.73,30.67,,26.74,34.87,213.48,5.3147,53.57,86.04
2020-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,94.27,13.89,,12.62,144.15,111.48,19.19,13.17,15.64,78.78,,1.8727,14.3,33.87,92.11,5.3411,42.85,43.51,45.76,45.42,44.16,44.62,30.2,,27.08,35.55,215.68,5.2718,53.89,86.09
2020-08-18,94.61,14.14,,12.6,145.81,112.41,19.11,13.01,15.56,78.21,,1.8965,14.31,33.71,92.34,5.1375,43.22,43.89,46.15,45.82,44.55,45.0,30.03,,25.84,34.95,217.17,5.2182,54.34,86.15
2020-08-19,94.71,14.66,,12.68,143.98,112.55,19.04,12.99,15.48,78.58,,1.8568,14.26,33.26,91.9,5.3254,43.05,43.71,45.97,45.63,44.38,44.82,29.86,,25.63,33.2,217.54,5.2986,54.05,86.1
2020-08-20,94.53,14.55,,12.5,140.97,115.05,18.97,12.9,15.39,77.84,,1.8568,14.29,33.76,92.96,5.3646,43.65,44.32,46.61,46.27,44.99,45.45,29.86,,24.73,32.46,219.38,5.2879,54.56,86.17
2020-08-21,95.04,13.98,,12.16,139.78,120.98,18.92,12.85,15.39,77.56,,1.8489,14.34,33.81,93.66,5.2784,43.59,44.27,46.56,46.22,44.94,45.39,29.38,,24.55,32.06,220.19,5.1432,54.82,86.17
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,94.36,14.48,,13.44,140.7,122.42,19.21,13.05,15.64,77.28,,1.8489,14.42,34.51,92.74,5.5212,43.52,44.2,46.49,46.15,44.87,45.32,30.38,,24.81,31.78,220.43,5.3254,55.2,86.11
2020-08-25,95.07,14.41,,13.14,139.73,121.42,19.15,13.03,15.64,76.91,,1.8409,14.45,34.11,93.72,5.3434,43.96,44.64,46.96,46.61,45.32,45.78,29.92,,24.54,32.64,220.86,5.3629,55.64,86.24
2020-08-26,96.03,14.43,,12.79,140.11,123.07,19.16,12.96,15.6,77.15,,1.8171,14.52,33.91,94.38,5.1537,45.45,46.16,48.55,48.19,46.86,47.33,29.85,,24.06,32.02,222.94,5.2718,56.88,86.24
2020-08-27,95.73,14.21,,13.28,138.53,121.6,19.27,13.07,15.72,77.11,,1.8171,14.54,34.41,101.79,5.2248,45.47,46.17,48.57,48.2,46.88,47.35,30.72,,23.54,30.28,223.32,5.3307,56.78,86.15
2020-08-28,96.58,14.48,,13.59,138.58,121.4,19.4,13.19,15.83,77.0,,1.8885,14.6,34.82,101.33,5.3038,45.62,46.34,48.75,48.38,47.04,47.52,30.69,,24.13,30.66,225.29,5.4807,57.06,86.3
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,97.09,14.0,,13.05,139.95,125.52,19.3,13.03,15.69,78.31,,1.7854,14.56,34.65,100.13,5.122,46.24,46.97,49.41,49.04,47.67,48.16,29.99,,23.63,29.6,222.45,5.3361,57.13,86.33
2020-09-01,97.76,14.45,,13.1,140.03,130.52,19.53,13.13,15.75,75.42,,1.8647,14.63,34.69,97.46,5.3196,47.14,47.87,50.36,49.98,48.59,49.09,30.05,,24.2,30.16,222.54,5.2289,57.94,86.42
2020-09-02,99.99,14.05,,13.23,141.56,127.82,19.8,13.3,15.98,76.82,,1.8885,14.63,35.13,100.1,5.375,47.26,48.0,50.5,50.11,48.73,49.22,30.55,,25.3,31.74,229.18,5.2343,58.61,86.49
2020-09-03,96.33,13.63,,13.36,138.94,117.58,19.21,12.96,15.64,75.12,,1.9123,14.43,34.3,96.52,5.2801,44.84,45.53,47.91,47.54,46.23,46.7,30.54,,23.57,28.0,221.57,5.2396,55.94,86.53
2020-09-04,93.62,13.79,,13.61,137.66,117.66,19.05,12.93,15.66,75.12,,1.8806,14.37,34.82,95.27,5.1695,43.78,44.46,46.79,46.43,45.13,45.6,30.31,,22.65,27.36,218.87,5.1861,54.91,86.3
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,91.98,13.63,,13.63,135.85,109.74,18.6,12.66,15.28,73.77,,1.8409,14.1,33.29,94.06,5.0588,42.04,42.71,44.93,44.6,43.35,43.79,29.48,,21.64,19.66,215.7,5.2182,52.92,86.37
2020-09-09,94.68,13.5,,13.05,138.2,114.12,18.81,12.81,15.47,74.92,,1.8489,14.27,35.0,96.78,4.9086,42.93,43.61,45.88,45.54,44.27,44.72,30.0,,21.49,20.03,221.51,5.3414,54.34,86.4
2020-09-10,95.3,13.2,,13.01,137.49,110.39,18.67,12.69,15.24,73.3,,1.8489,14.12,34.32,95.12,4.8217,42.42,43.07,45.33,44.98,43.74,44.18,29.63,,20.83,20.22,216.63,5.2557,53.3,86.44
2020-09-11,95.33,13.39,,12.95,138.41,108.94,18.68,12.7,15.34,73.35,,1.8171,14.12,32.83,95.76,4.877,42.14,42.79,45.04,44.69,43.45,43.9,29.22,,20.5,22.12,217.67,5.1164,52.93,86.46
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,96.12,13.46,,13.26,140.85,112.21,18.95,12.96,15.53,73.99,,1.8965,14.22,33.35,96.67,4.877,43.13,43.8,46.1,45.75,44.47,44.93,29.52,,21.33,23.59,221.43,5.2718,53.68,86.45
2020-09-15,97.04,13.2,,13.14,140.47,112.39,19.02,12.93,15.49,74.33,,1.9361,14.26,33.67,97.48,4.7901,43.73,44.41,46.75,46.39,45.09,45.56,28.8,,21.38,23.79,222.7,5.2289,54.26,86.42
2020-09-16,96.6,13.31,,13.8,138.46,109.07,19.22,12.96,15.61,73.41,,1.9203,14.22,34.09,96.68,4.7505,43.3,43.98,46.29,45.92,44.65,45.1,29.11,,22.14,23.71,221.98,5.4593,53.58,86.39
2020-09-17,96.29,12.88,,13.63,138.79,107.33,19.08,12.92,15.55,73.29,,2.0155,14.15,34.91,97.56,4.9007,42.71,43.37,45.65,45.3,44.04,44.49,28.93,,22.3,23.45,219.57,5.4432,52.85,86.4
2020-09-18,96.08,12.76,,13.19,138.0,103.93,18.88,12.79,15.42,73.68,,1.8965,14.05,35.04,97.74,4.8375,42.52,43.19,45.46,45.11,43.84,44.3,28.03,,22.54,24.28,218.98,5.4539,52.22,86.34
2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,94.87,11.78,,12.21,133.11,107.08,18.45,12.37,15.03,72.85,,1.8727,13.96,33.69,96.91,4.4897,42.61,43.28,45.56,45.21,43.94,44.39,27.47,,22.64,24.06,216.87,5.2396,52.17,86.4
2020-09-22,95.34,11.69,,12.34,134.62,108.76,18.62,12.42,15.03,72.45,,1.8727,14.04,34.07,95.86,4.6003,43.3,43.99,46.3,45.93,44.66,45.11,27.58,,22.81,23.29,219.66,5.1968,53.1,86.4
2020-09-23,93.69,11.15,,11.93,131.34,104.2,18.17,12.1,14.71,71.25,,1.7774,13.82,32.87,93.96,4.4897,42.22,42.88,45.15,44.79,43.54,43.99,26.56,,21.72,22.62,213.85,4.9557,51.73,86.39
2020-09-24,93.14,11.21,,11.77,131.57,105.27,18.16,12.16,14.76,70.25,,1.833,13.85,33.38,92.31,4.6162,42.12,42.78,45.04,44.68,43.44,43.88,26.76,,21.92,23.0,198.8,5.0039,51.89,86.39
2020-09-25,94.45,11.06,,12.29,133.99,109.22,18.42,12.28,14.9,70.51,,1.8489,13.97,33.48,94.62,4.711,43.05,43.73,46.05,45.68,44.41,44.86,27.05,,21.52,23.29,199.0,5.1432,52.96,86.42
2020-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,96.21,11.72,,12.76,137.56,111.82,18.78,12.59,15.15,71.37,,1.7695,14.11,34.03,95.53,4.8138,43.74,44.43,46.78,46.41,45.11,45.58,27.82,,22.28,22.77,206.55,5.245,53.83,86.43
2020-09-29,96.89,11.18,,12.25,136.06,110.98,18.72,12.5,15.01,71.05,,1.7378,14.06,33.54,96.21,4.711,43.87,44.56,46.92,46.54,45.24,45.71,27.45,,22.08,23.31,207.76,5.051,53.75,86.49
2020-09-30,97.59,11.14,,12.29,137.66,112.65,18.84,12.56,15.18,71.62,,1.7933,14.13,33.47,99.54,4.5845,44.07,44.76,47.13,46.76,45.44,45.92,27.81,,22.0,23.03,209.53,5.0676,54.14,86.36
2020-10-01,97.86,10.91,,12.58,138.87,113.6,19.06,12.7,15.2,71.25,,1.7933,14.18,33.54,99.37,4.5687,44.78,45.49,47.89,47.52,46.18,46.66,27.96,,23.03,25.13,208.78,5.1729,54.7,86.42
2020-10-02,96.69,11.32,,13.0,139.46,109.94,19.25,12.87,15.24,70.42,,1.7774,14.09,33.51,97.41,4.6952,44.04,44.74,47.12,46.74,45.42,45.9,28.24,,22.25,24.33,206.2,5.2616,53.65,86.36
2020-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,99.88,11.43,,13.12,139.78,113.32,19.71,13.16,15.53,71.9,,1.8409,14.25,33.63,99.29,4.877,45.01,45.72,48.14,47.77,46.42,46.91,29.14,,23.26,25.31,207.21,5.3282,54.69,86.15
2020-10-06,98.43,11.18,,12.53,139.15,110.07,19.48,13.13,15.34,70.23,,1.9203,14.12,33.71,97.18,4.8296,44.47,45.18,47.58,47.19,45.87,46.35,28.7,,22.94,23.41,204.3,5.245,53.69,86.21
2020-10-07,100.61,11.72,,13.07,140.63,111.94,19.88,13.39,15.61,71.2,,1.9282,14.26,34.14,98.54,4.9719,45.47,46.18,48.64,48.25,46.9,47.39,28.76,,23.13,23.96,207.17,5.1951,54.67,86.12
2020-10-08,100.88,12.19,,13.16,141.39,111.83,20.1,13.55,15.79,71.42,,1.952,14.34,34.22,99.28,5.0904,45.66,46.39,48.85,48.46,47.1,47.58,29.95,,23.49,23.6,209.18,5.3448,54.95,86.17
2020-10-09,102.43,11.99,,13.2,139.29,113.78,20.11,13.61,15.81,71.71,,1.96,14.41,33.79,100.29,5.1299,46.28,47.02,49.52,49.13,47.74,48.24,29.98,,23.78,25.15,212.86,5.2783,55.89,86.14
2020-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,102.11,12.06,,12.92,140.13,121.01,20.19,13.73,15.95,72.22,,1.9996,14.56,33.92,101.57,5.2406,47.03,47.77,50.32,49.91,48.51,49.01,30.15,,24.32,25.93,214.63,5.3004,57.15,86.17
2020-10-13,102.1,12.18,,12.22,141.14,117.8,20.09,13.6,15.78,71.82,,1.9758,14.51,33.89,99.12,5.2643,47.3,48.05,50.61,50.2,48.79,49.3,29.3,,24.88,25.99,213.5,5.2506,57.01,86.27
2020-10-14,101.75,12.45,,12.36,140.42,117.88,19.98,13.51,15.7,71.34,,1.9917,14.46,33.13,98.88,5.2801,46.87,47.62,50.16,49.76,48.36,48.86,28.96,,24.28,24.71,213.55,5.2838,56.47,86.26
2020-10-15,102.01,11.78,,12.23,141.27,117.42,20.06,13.67,15.73,70.64,,1.9203,14.44,31.94,98.49,5.2722,46.52,47.26,49.78,49.38,47.99,48.49,29.37,,24.12,25.15,212.94,5.4113,56.16,86.22
