Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
CSJZX,380,203,0.53,0.1100000000000001,60,35,0.58,0.06730769230769229,0.1344,2562
CSRSX,380,204,0.54,0.1100000000000001,60,35,0.58,0.06730769230769229,0.1344,2562
NWKDX,380,189,0.5,0.1100000000000001,60,30,0.5,0.06730769230769229,0.1343,2566
NWKCX,380,188,0.49,0.1100000000000001,60,30,0.5,0.06730769230769229,0.1343,2566
NWHZX,380,189,0.5,0.1100000000000001,60,30,0.5,0.06730769230769229,0.1343,2566
HAHCX,380,155,0.41,0.1100000000000001,60,31,0.52,0.06730769230769229,0.1343,2566
ADBE,380,189,0.5,-0.36,60,36,0.6,0.06666666666666665,0.1331,2570
DNHYX,380,164,0.43,0.1200000000000001,60,32,0.53,0.06666666666666665,0.1331,2570
PJEAX,380,198,0.52,0.1200000000000001,60,35,0.58,0.06666666666666665,0.1331,2570
ESTC,380,190,0.5,-0.19999999999999996,60,34,0.57,0.06666666666666665,0.1331,2570
IBN,380,189,0.5,0.43999999999999995,60,25,0.42,0.06666666666666665,0.133,2574
HAHSX,380,151,0.4,0.1200000000000001,60,31,0.52,0.06666666666666665,0.133,2574
HAL,380,193,0.51,-0.36,60,28,0.47,0.06666666666666665,0.133,2574
HAHAX,380,149,0.39,0.1200000000000001,60,29,0.48,0.06666666666666665,0.133,2574
HAHVX,380,138,0.36,0.1299999999999999,60,31,0.52,0.06603773584905648,0.1318,2578
HIBSX,380,207,0.54,0.1299999999999999,60,34,0.57,0.06603773584905648,0.1318,2578
HSTAX,380,205,0.54,0.1299999999999999,60,34,0.57,0.06603773584905648,0.1318,2578
HAHFX,380,147,0.39,0.1299999999999999,60,30,0.5,0.06603773584905648,0.1318,2578
LSOFX,380,190,0.5,0.1299999999999999,60,33,0.55,0.06603773584905648,0.1318,2578
PJEQX,380,196,0.52,0.1299999999999999,60,35,0.58,0.06603773584905648,0.1318,2578
PJEZX,380,195,0.51,0.1299999999999999,60,34,0.57,0.06603773584905648,0.1318,2578
JENRX,380,203,0.53,0.1299999999999999,60,31,0.52,0.06603773584905648,0.1318,2578
FRGOX,380,206,0.54,0.95,60,35,0.58,0.06557377049180313,0.1309,2586
JENIX,380,205,0.54,0.1399999999999999,60,32,0.53,0.06542056074766345,0.1306,2587
PSQGX,380,200,0.53,0.1399999999999999,60,35,0.58,0.06542056074766345,0.1306,2587
TCRRX,380,144,0.38,0.1399999999999999,60,30,0.5,0.06542056074766345,0.1306,2587
JENYX,380,206,0.54,0.1399999999999999,60,32,0.53,0.06542056074766345,0.1306,2587
JENSX,380,205,0.54,0.1399999999999999,60,32,0.53,0.06542056074766345,0.1306,2587
LKBLX,380,199,0.52,0.1399999999999999,60,33,0.55,0.06542056074766345,0.1306,2587
PHCHX,380,113,0.3,0.1399999999999999,60,22,0.37,0.06542056074766345,0.1305,2593
FTV,380,192,0.51,-0.020000000000000018,60,31,0.52,0.06521739130434767,0.1302,2594
AWIIX,380,199,0.52,0.1499999999999999,60,35,0.58,0.06481481481481466,0.1294,2595
BRHYX,380,166,0.44,0.1499999999999999,60,34,0.57,0.06481481481481466,0.1294,2595
PRSIX,380,205,0.54,0.1499999999999999,60,41,0.68,0.06481481481481466,0.1294,2595
PARAX,380,200,0.53,0.1499999999999999,60,38,0.63,0.06481481481481466,0.1294,2595
VRHYX,380,109,0.29,0.1499999999999999,60,22,0.37,0.06481481481481466,0.1292,2599
FSHNX,380,160,0.42,0.15999999999999992,60,31,0.52,0.06422018348623837,0.1282,2600
TRVG,380,153,0.4,0.5,60,20,0.33,0.06382978723404253,0.1273,2601
MSFLX,380,197,0.52,0.16999999999999993,60,31,0.52,0.06363636363636349,0.127,2602
MSFAX,380,200,0.53,0.17999999999999994,60,32,0.53,0.06306306306306286,0.1259,2603
MSFBX,380,199,0.52,0.17999999999999994,60,31,0.52,0.06306306306306286,0.1259,2603
MGISX,380,199,0.52,0.17999999999999994,60,31,0.52,0.06306306306306286,0.1259,2603
FIKIX,380,210,0.55,0.3600000000000001,60,36,0.6,0.0625,0.1248,2606
FSUTX,380,209,0.55,0.3600000000000001,60,36,0.6,0.0625,0.1248,2606
ACCO,380,177,0.47,-0.31999999999999995,60,29,0.48,0.0625,0.1247,2608
INFY,380,186,0.49,0.030000000000000027,60,31,0.52,0.061855670103092786,0.1235,2609
ESS,380,215,0.57,0.20999999999999996,60,35,0.58,0.06140350877192979,0.1226,2610
MCS,380,190,0.5,0.20999999999999996,60,32,0.53,0.06140350877192979,0.1226,2610
GURCX,380,196,0.52,0.040000000000000036,60,35,0.58,0.061224489795918435,0.1222,2612
V,380,227,0.6,0.3899999999999999,60,39,0.65,0.061068702290076216,0.1219,2613
GURAX,380,196,0.52,0.050000000000000044,60,34,0.57,0.06060606060606055,0.121,2614
UPS,380,188,0.49,-0.30000000000000004,60,29,0.48,0.06060606060606055,0.121,2614
LNG,380,202,0.53,0.3999999999999999,60,30,0.5,0.06060606060606055,0.121,2614
TRIN,380,191,0.5,0.22999999999999998,60,26,0.43,0.06034482758620685,0.1204,2617
DHR,380,197,0.52,-0.12,60,37,0.62,0.06024096385542177,0.1203,2618
ET,380,204,0.54,0.4099999999999999,60,29,0.48,0.0601503759398494,0.1201,2619
KIFAX,380,197,0.52,0.06000000000000005,60,34,0.57,0.06000000000000005,0.1198,2620
FSRNX,380,200,0.53,0.07000000000000006,60,37,0.62,0.05940594059405946,0.1186,2621
WAT,380,183,0.48,0.08000000000000007,60,32,0.53,0.05882352941176472,0.1174,2622
CSJCX,380,203,0.53,0.09000000000000008,60,35,0.58,0.058252427184465994,0.1163,2623
TRT,380,172,0.45,0.09000000000000008,60,28,0.47,0.058252427184465994,0.1163,2623
VRREX,380,193,0.51,0.10000000000000009,60,32,0.53,0.05769230769230771,0.1152,2625
CSJAX,380,203,0.53,0.10000000000000009,60,35,0.58,0.05769230769230771,0.1152,2625
DCHYX,380,175,0.46,0.10000000000000009,60,31,0.52,0.05769230769230771,0.1152,2625
HFSAX,380,194,0.51,0.10000000000000009,60,34,0.57,0.05769230769230771,0.1152,2625
BIVIX,380,168,0.44,-0.07999999999999996,60,29,0.48,0.05747126436781613,0.1147,2629
HAHRX,380,146,0.38,0.1100000000000001,60,30,0.5,0.05714285714285716,0.1141,2630
HYPSX,380,139,0.37,0.1100000000000001,60,29,0.48,0.05714285714285716,0.1141,2630
DAHYX,380,185,0.49,0.1100000000000001,60,33,0.55,0.05714285714285716,0.1141,2630
SEIRX,380,196,0.52,0.1100000000000001,60,33,0.55,0.05714285714285716,0.1141,2630
SAMHX,380,139,0.37,0.1100000000000001,60,27,0.45,0.05714285714285716,0.114,2634
VLIFX,380,197,0.52,0.1200000000000001,60,34,0.57,0.05660377358490565,0.113,2635
VEL,380,189,0.5,0.1200000000000001,60,32,0.53,0.05660377358490565,0.113,2635
VIR,380,179,0.47,-0.43999999999999995,60,31,0.52,0.05660377358490565,0.113,2635
VHYLX,380,157,0.41,0.1200000000000001,60,33,0.55,0.05660377358490565,0.113,2635
SREYX,380,195,0.51,0.1200000000000001,60,32,0.53,0.05660377358490565,0.113,2635
VWINX,380,203,0.53,0.1200000000000001,60,34,0.57,0.05660377358490565,0.113,2635
BHYCX,380,148,0.39,0.1200000000000001,60,30,0.5,0.05660377358490565,0.113,2635
SGHRX,380,136,0.36,0.1200000000000001,60,27,0.45,0.05660377358490565,0.113,2635
SGHAX,380,130,0.34,0.1200000000000001,60,26,0.43,0.05660377358490565,0.113,2635
MDT,380,213,0.56,0.1200000000000001,60,37,0.62,0.05660377358490565,0.113,2635
HAHYX,380,156,0.41,0.1200000000000001,60,31,0.52,0.05660377358490565,0.113,2635
HAHTX,380,146,0.38,0.1200000000000001,60,31,0.52,0.05660377358490565,0.113,2635
HAHIX,380,148,0.39,0.1200000000000001,60,29,0.48,0.05660377358490565,0.113,2635
VWIAX,380,205,0.54,0.1200000000000001,60,36,0.6,0.05660377358490565,0.113,2635
RHYAX,380,168,0.44,0.1200000000000001,60,36,0.6,0.05660377358490565,0.113,2635
CPHYX,380,141,0.37,0.1200000000000001,60,24,0.4,0.05660377358490565,0.1129,2650
PHYTX,380,136,0.36,0.1200000000000001,60,24,0.4,0.05660377358490565,0.1129,2650
GTLB,380,188,0.49,-0.25,60,33,0.55,0.05633802816901423,0.1125,2652
PMT-PB,380,204,0.54,0.1299999999999999,60,37,0.62,0.05607476635513997,0.112,2653
MGHYX,380,141,0.37,0.1299999999999999,60,29,0.48,0.05607476635513997,0.1119,2654
FHYSX,380,140,0.37,0.1299999999999999,60,27,0.45,0.05607476635513997,0.1119,2654
RGHYX,380,172,0.45,0.1299999999999999,60,31,0.52,0.05607476635513997,0.1119,2654
BHYRX,380,148,0.39,0.1299999999999999,60,30,0.5,0.05607476635513997,0.1119,2654
PIAMX,380,174,0.46,0.1299999999999999,60,27,0.45,0.05607476635513997,0.1119,2654
PAOPX,380,147,0.39,0.1299999999999999,60,30,0.5,0.05607476635513997,0.1119,2654
PRCPX,380,142,0.37,0.1299999999999999,60,31,0.52,0.05607476635513997,0.1119,2654
PGHCX,380,102,0.27,0.1299999999999999,60,20,0.33,0.05607476635513997,0.1118,2661
KGC,380,211,0.56,1.6400000000000001,60,32,0.53,0.05600000000000005,0.1118,2661
FHIRX,380,65,0.17,0.1299999999999999,60,14,0.23,0.05607476635513997,0.1117,2663
FCHIX,380,56,0.15,0.1299999999999999,60,12,0.2,0.05607476635513997,0.1116,2664
BHYIX,380,151,0.4,0.1399999999999999,60,30,0.5,0.05555555555555536,0.1109,2665
BHYSX,380,160,0.42,0.1399999999999999,60,31,0.52,0.05555555555555536,0.1109,2665
BUIHX,380,183,0.48,0.1399999999999999,60,36,0.6,0.05555555555555536,0.1109,2665
RITCX,380,170,0.45,0.1399999999999999,60,33,0.55,0.05555555555555536,0.1109,2665
PHSIX,380,162,0.43,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665
PHSPX,380,161,0.42,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665
GHVIX,380,194,0.51,0.1399999999999999,60,36,0.6,0.05555555555555536,0.1109,2665
GNL,380,187,0.49,-0.050000000000000044,60,28,0.47,0.05555555555555558,0.1109,2665
RTEHX,380,175,0.46,0.1399999999999999,60,33,0.55,0.05555555555555536,0.1109,2665
VEGBX,380,200,0.53,0.1399999999999999,60,37,0.62,0.05555555555555536,0.1109,2665
PHFNX,380,159,0.42,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665
PHSAX,380,158,0.42,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665
CITEX,380,172,0.45,0.1399999999999999,60,32,0.53,0.05555555555555536,0.1109,2665
BHYAX,380,146,0.38,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665
NPSCX,380,189,0.5,0.1399999999999999,60,38,0.63,0.05555555555555536,0.1109,2665
IHFIX,380,162,0.43,0.1399999999999999,60,30,0.5,0.05555555555555536,0.1109,2665
BUFHX,380,180,0.47,0.1399999999999999,60,34,0.57,0.05555555555555536,0.1109,2665
FUGCX,380,210,0.55,0.33000000000000007,60,36,0.6,0.05555555555555558,0.1109,2665
FMY,380,194,0.51,0.1399999999999999,60,36,0.6,0.05555555555555536,0.1109,2665
FPIOX,380,149,0.39,0.1399999999999999,60,30,0.5,0.05555555555555536,0.1109,2665
PHCIX,380,115,0.3,0.1399999999999999,60,22,0.37,0.05555555555555536,0.1108,2685
FHRRX,380,59,0.16,0.1399999999999999,60,15,0.25,0.05555555555555536,0.1107,2686
FHAIX,380,57,0.15,0.1399999999999999,60,13,0.22,0.05555555555555536,0.1106,2687
FAUFX,380,210,0.55,0.3400000000000001,60,36,0.6,0.0551181102362206,0.1101,2688
MHYWX,380,181,0.48,0.1499999999999999,60,29,0.48,0.05504587155963292,0.1099,2689
FTAHX,380,176,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689
NPSFX,380,189,0.5,0.1499999999999999,60,38,0.63,0.05504587155963292,0.1099,2689
NPSRX,380,199,0.52,0.1499999999999999,60,39,0.65,0.05504587155963292,0.1099,2689
LOGOX,380,205,0.54,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689
LOGBX,380,203,0.53,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689
RITGX,380,175,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689
RITHX,380,174,0.46,0.1499999999999999,60,31,0.52,0.05504587155963292,0.1099,2689
FAHHX,380,173,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689
CITFX,380,170,0.45,0.1499999999999999,60,32,0.53,0.05504587155963292,0.1099,2689
NPSAX,380,191,0.5,0.1499999999999999,60,38,0.63,0.05504587155963292,0.1099,2689
RITFX,380,175,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689
HIGFX,380,176,0.46,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689
AHIFX,380,177,0.47,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689
FUGIX,380,210,0.55,0.3500000000000001,60,36,0.6,0.0546875,0.1092,2703
FUGAX,380,210,0.55,0.3500000000000001,60,36,0.6,0.0546875,0.1092,2703
LLY,380,207,0.54,0.3500000000000001,60,36,0.6,0.0546875,0.1092,2703
MSGFX,380,196,0.52,0.15999999999999992,60,31,0.52,0.05454545454545445,0.1089,2706
IFF,380,193,0.51,-0.030000000000000027,60,36,0.6,0.05434782608695654,0.1085,2707
CCI,380,200,0.53,-0.030000000000000027,60,34,0.57,0.05434782608695654,0.1085,2707
MCI,380,220,0.58,0.3600000000000001,60,36,0.6,0.054263565891472965,0.1084,2709
YRD,380,186,0.49,0.76,60,29,0.48,0.05389221556886237,0.1076,2710
BKR,380,191,0.5,0.20999999999999996,60,30,0.5,0.052173913043478404,0.1042,2711
INIIX,380,207,0.54,0.8300000000000001,60,34,0.57,0.051724137931034475,0.1033,2712
FMGIX,380,203,0.53,0.21999999999999997,60,36,0.6,0.051724137931034475,0.1033,2712
YUM,380,193,0.51,0.21999999999999997,60,30,0.5,0.051724137931034475,0.1033,2712
PVH,380,183,0.48,-0.39,60,31,0.52,0.051724137931034475,0.1033,2712
UNM,380,219,0.58,0.8300000000000001,60,35,0.58,0.051724137931034475,0.1033,2712
FCIVX,380,203,0.53,0.21999999999999997,60,33,0.55,0.051724137931034475,0.1033,2712
PMT,380,203,0.53,0.020000000000000018,60,36,0.6,0.05154639175257736,0.1029,2718
GQRRX,380,206,0.54,0.22999999999999998,60,30,0.5,0.05128205128205132,0.1024,2719
GQRIX,380,205,0.54,0.22999999999999998,60,30,0.5,0.05128205128205132,0.1024,2719
GQRPX,380,205,0.54,0.22999999999999998,60,30,0.5,0.05128205128205132,0.1024,2719
ZTS,380,196,0.52,-0.18000000000000005,60,38,0.63,0.0512820512820511,0.1024,2719
CDRE,380,206,0.54,0.030000000000000027,60,34,0.57,0.05102040816326525,0.1019,2723
ABT,380,196,0.52,0.25,60,32,0.53,0.050420168067226934,0.1007,2724
GURIX,380,197,0.52,0.050000000000000044,60,34,0.57,0.050000000000000044,0.0999,2725
FREEX,380,192,0.51,0.050000000000000044,60,31,0.52,0.050000000000000044,0.0998,2726
KMI,380,205,0.54,0.69,60,31,0.52,0.04968944099378869,0.0992,2727
FSERX,380,196,0.52,0.06000000000000005,60,33,0.55,0.04950495049504955,0.0989,2728
CMCSA,380,183,0.48,-0.15000000000000002,60,32,0.53,0.04938271604938271,0.0986,2729
L,380,218,0.57,0.29000000000000004,60,35,0.58,0.04878048780487809,0.0974,2730
PHRCX,380,193,0.51,0.08000000000000007,60,31,0.52,0.04854368932038833,0.0969,2731
SFHYX,380,191,0.5,0.08000000000000007,60,33,0.55,0.04854368932038833,0.0969,2731
FRESX,380,202,0.53,0.08000000000000007,60,34,0.57,0.04854368932038833,0.0969,2731
GWW,380,194,0.51,0.30000000000000004,60,32,0.53,0.048387096774193505,0.0966,2734
PHRIX,380,193,0.51,0.09000000000000008,60,31,0.52,0.04807692307692313,0.096,2735
PHRAX,380,192,0.51,0.09000000000000008,60,30,0.5,0.04807692307692313,0.096,2735
WBAIX,380,190,0.5,0.10000000000000009,60,34,0.57,0.04761904761904767,0.0951,2737
SITC,380,181,0.48,-0.78,60,33,0.55,0.04761904761904767,0.0951,2737
CCHIX,380,143,0.38,0.10000000000000009,60,28,0.47,0.04761904761904767,0.0951,2737
ASHCX,380,174,0.46,0.1100000000000001,60,36,0.6,0.04716981132075482,0.0942,2740
SETAX,380,197,0.52,0.1100000000000001,60,33,0.55,0.04716981132075482,0.0942,2740
ASHAX,380,176,0.46,0.1100000000000001,60,33,0.55,0.04716981132075482,0.0942,2740
MHHIX,380,127,0.33,0.1100000000000001,60,25,0.42,0.04716981132075482,0.0942,2740
MHHSX,380,130,0.34,0.1100000000000001,60,24,0.4,0.04716981132075482,0.0942,2740
SGHCX,380,129,0.34,0.1100000000000001,60,28,0.47,0.04716981132075482,0.0942,2740
HYIZX,380,142,0.37,0.1100000000000001,60,29,0.48,0.04716981132075482,0.0942,2740
MHCAX,380,122,0.32,0.1100000000000001,60,23,0.38,0.04716981132075482,0.0941,2747
MHYRX,380,124,0.33,0.1100000000000001,60,23,0.38,0.04716981132075482,0.0941,2747
FTMIX,380,212,0.56,0.1200000000000001,60,36,0.6,0.04672897196261694,0.0933,2749
MHYIX,380,130,0.34,0.1200000000000001,60,26,0.43,0.04672897196261694,0.0933,2749
PMT-PA,380,178,0.47,0.1200000000000001,60,31,0.52,0.04672897196261694,0.0933,2749
VWEAX,380,120,0.32,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749
PHSCX,380,162,0.43,0.1200000000000001,60,29,0.48,0.04672897196261694,0.0933,2749
PHYFX,380,135,0.36,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749
MHYSX,380,134,0.35,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749
SGHSX,380,130,0.34,0.1200000000000001,60,25,0.42,0.04672897196261694,0.0933,2749
ASHIX,380,178,0.47,0.1200000000000001,60,33,0.55,0.04672897196261694,0.0933,2749
ASHSX,380,184,0.48,0.1200000000000001,60,32,0.53,0.04672897196261694,0.0933,2749
HD,380,188,0.49,0.1200000000000001,60,27,0.45,0.04672897196261694,0.0933,2749
VLMIX,380,198,0.52,0.1200000000000001,60,34,0.57,0.04672897196261694,0.0933,2749
CFRZX,380,144,0.38,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749
RFRAX,380,142,0.37,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749
CFRYX,380,142,0.37,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749
RFRFX,380,139,0.37,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749
VWEHX,380,122,0.32,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749
LAC,380,174,0.46,-0.55,60,31,0.52,0.04651162790697683,0.0929,2766
AHTCX,380,177,0.47,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767
CITCX,380,174,0.46,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767
EVDIX,380,200,0.53,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767
RITAX,380,175,0.46,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767
IHFAX,380,158,0.42,0.1299999999999999,60,31,0.52,0.04629629629629606,0.0925,2767
EVDAX,380,196,0.52,0.1299999999999999,60,32,0.53,0.04629629629629606,0.0925,2767
RITBX,380,174,0.46,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767
MNHYX,380,181,0.48,0.1299999999999999,60,29,0.48,0.04629629629629606,0.0924,2774
FHQRX,380,58,0.15,0.1299999999999999,60,14,0.23,0.04629629629629606,0.0923,2775
FVHIX,380,54,0.14,0.1299999999999999,60,14,0.23,0.04629629629629606,0.0923,2775
BIVRX,380,169,0.44,-0.08999999999999997,60,29,0.48,0.04597701149425282,0.0918,2777
AHTFX,380,173,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778
AHITX,380,175,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778
ABM,380,199,0.52,0.1399999999999999,60,30,0.5,0.04587155963302725,0.0916,2778
CITAX,380,174,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778
RITEX,380,175,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778
VLAAX,380,202,0.53,0.1499999999999999,60,36,0.6,0.04545454545454519,0.0908,2783
AAPL,380,209,0.55,0.1499999999999999,60,35,0.58,0.04545454545454519,0.0908,2783
BIVSX,380,168,0.44,-0.07999999999999996,60,29,0.48,0.045454545454545414,0.0908,2783
MHYZX,380,173,0.46,0.3899999999999999,60,32,0.53,0.045112781954887105,0.0901,2786
CME,380,216,0.57,0.3899999999999999,60,36,0.6,0.045112781954887105,0.0901,2786
NGL-PB,380,182,0.48,0.15999999999999992,60,29,0.48,0.04504504504504481,0.09,2788
MNHAX,380,182,0.48,0.3999999999999999,60,34,0.57,0.04477611940298498,0.0894,2789
SBAC,380,193,0.51,-0.06000000000000005,60,30,0.5,0.04444444444444429,0.0888,2790
CUBI-PF,380,199,0.52,0.17999999999999994,60,34,0.57,0.04424778761061954,0.0884,2791
HLIT,380,188,0.49,-0.29000000000000004,60,32,0.53,0.04411764705882337,0.0881,2792
PAY,380,178,0.47,0.6699999999999999,60,28,0.47,0.043749999999999956,0.0874,2793
TORIX,380,218,0.57,0.44999999999999996,60,33,0.55,0.043165467625899234,0.0862,2794
FRT,380,195,0.51,-0.030000000000000027,60,31,0.52,0.043010752688172005,0.0859,2795
HRL,380,193,0.51,0.020000000000000018,60,30,0.5,0.04081632653061229,0.0815,2796
HIG,380,222,0.58,0.54,60,31,0.52,0.04054054054054057,0.081,2797
CRM,380,196,0.52,0.040000000000000036,60,32,0.53,0.040000000000000036,0.0799,2798
FRRSX,380,191,0.5,0.040000000000000036,60,31,0.52,0.040000000000000036,0.0799,2798
FRLAX,380,191,0.5,0.050000000000000044,60,31,0.52,0.03960396039603964,0.0791,2800
BAX,380,169,0.44,-0.20999999999999996,60,28,0.47,0.03947368421052633,0.0788,2801
MO,380,212,0.56,0.5800000000000001,60,31,0.52,0.03947368421052633,0.0788,2801
WBALX,380,188,0.49,0.09000000000000008,60,34,0.57,0.03809523809523818,0.0761,2803
MYHCX,380,118,0.31,0.09000000000000008,60,22,0.37,0.03809523809523818,0.0761,2803
MHYTX,380,133,0.35,0.10000000000000009,60,25,0.42,0.037735849056603765,0.0754,2805
GIFSX,380,113,0.3,0.10000000000000009,60,30,0.5,0.037735849056603765,0.0754,2805
COSIX,380,194,0.51,0.10000000000000009,60,35,0.58,0.037735849056603765,0.0754,2805
GIFIX,380,112,0.29,0.10000000000000009,60,29,0.48,0.037735849056603765,0.0754,2805
RFRCX,380,135,0.36,0.10000000000000009,60,36,0.6,0.037735849056603765,0.0754,2805
IHFCX,380,160,0.42,0.1100000000000001,60,29,0.48,0.03738317757009346,0.0747,2810
OSTIX,380,154,0.41,0.1200000000000001,60,31,0.52,0.03703703703703698,0.074,2811
RSIVX,380,130,0.34,0.1200000000000001,60,29,0.48,0.03703703703703698,0.074,2811
CGBD,380,209,0.55,0.1200000000000001,60,30,0.5,0.03703703703703698,0.074,2811
GIOIX,380,180,0.47,0.1200000000000001,60,33,0.55,0.03703703703703698,0.074,2811
GIOSX,380,189,0.5,0.1200000000000001,60,34,0.57,0.03703703703703698,0.074,2811
NFFCX,380,108,0.28,0.1200000000000001,60,27,0.45,0.03703703703703698,0.074,2811
BGISX,380,160,0.42,0.1200000000000001,60,29,0.48,0.03703703703703698,0.074,2811
BCGIX,380,153,0.4,0.1200000000000001,60,28,0.47,0.03703703703703698,0.074,2811
BCAAX,380,156,0.41,0.1200000000000001,60,28,0.47,0.03703703703703698,0.074,2811
EA,380,204,0.54,0.1200000000000001,60,33,0.55,0.03703703703703698,0.074,2811
NFRFX,380,114,0.3,0.1299999999999999,60,30,0.5,0.0366972477064218,0.0733,2821
NFRAX,380,119,0.31,0.1299999999999999,60,28,0.47,0.0366972477064218,0.0733,2821
NFRIX,380,118,0.31,0.1299999999999999,60,28,0.47,0.0366972477064218,0.0733,2821
RSIIX,380,125,0.33,0.1299999999999999,60,25,0.42,0.0366972477064218,0.0733,2821
TORCX,380,218,0.57,0.42999999999999994,60,33,0.55,0.03623188405797095,0.0724,2825
VLAIX,380,199,0.52,0.1499999999999999,60,36,0.6,0.03603603603603589,0.072,2826
TORTX,380,216,0.57,0.43999999999999995,60,33,0.55,0.03597122302158273,0.0719,2827
MGOCX,380,198,0.52,0.15999999999999992,60,34,0.57,0.03571428571428559,0.0714,2828
SHW,380,187,0.49,0.16999999999999993,60,30,0.5,0.03539823008849563,0.0707,2829
MCSSX,380,198,0.52,0.16999999999999993,60,34,0.57,0.03539823008849563,0.0707,2829
MSOIX,380,199,0.52,0.17999999999999994,60,34,0.57,0.03508771929824572,0.0701,2831
MSOAX,380,198,0.52,0.17999999999999994,60,34,0.57,0.03508771929824572,0.0701,2831
MCSDX,380,199,0.52,0.17999999999999994,60,34,0.57,0.03508771929824572,0.0701,2831
CTAS,380,213,0.56,0.48,60,32,0.53,0.034965034965035,0.0699,2834
MCK,380,218,0.57,0.52,60,34,0.57,0.03401360544217691,0.068,2835
AMWD,380,181,0.48,-0.37,60,31,0.52,0.032786885245901676,0.0655,2836
GERN,380,164,0.43,-0.36,60,28,0.47,0.032258064516129004,0.0644,2837
EMN,380,187,0.49,-0.040000000000000036,60,30,0.5,0.032258064516129004,0.0644,2837
SGGDX,380,208,0.55,0.6299999999999999,60,33,0.55,0.03164556962025311,0.0632,2839
DXC,380,194,0.51,-0.33999999999999997,60,32,0.53,0.03125,0.0624,2840
BHF,380,202,0.53,-0.010000000000000009,60,32,0.53,0.03125,0.0624,2840
JFNIX,380,190,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842
JNGLX,380,189,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842
JAGLX,380,187,0.49,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842
JFNNX,380,189,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842
JFNAX,380,189,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842
GURPX,380,169,0.44,0.020000000000000018,60,7,0.12,0.030303030303030276,0.0603,2847
JNJ,380,205,0.54,0.030000000000000027,60,34,0.57,0.030000000000000027,0.0599,2848
S,380,190,0.5,-0.31000000000000005,60,32,0.53,0.02985074626865658,0.0596,2849
FTNT,380,209,0.55,0.73,60,33,0.55,0.029761904761904878,0.0595,2850
SO,380,208,0.55,0.3899999999999999,60,33,0.55,0.02962962962962945,0.0592,2851
SSIRX,380,175,0.46,0.050000000000000044,60,35,0.58,0.02941176470588247,0.0588,2852
T,380,210,0.55,0.76,60,31,0.52,0.029239766081871288,0.0584,2853
DGICA,380,181,0.48,0.4099999999999999,60,28,0.47,0.029197080291970767,0.0583,2854
GIBCX,380,194,0.51,0.06000000000000005,60,32,0.53,0.029126213592232997,0.0582,2855
CLDAX,380,188,0.49,0.06000000000000005,60,30,0.5,0.029126213592232997,0.0582,2855
SDICX,380,185,0.49,0.06000000000000005,60,31,0.52,0.029126213592232997,0.0582,2855
AMGN,380,202,0.53,0.06000000000000005,60,32,0.53,0.029126213592232997,0.0582,2855
SIUSX,380,185,0.49,0.07000000000000006,60,31,0.52,0.028846153846153966,0.0576,2859
