Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
LGLRX,406,235,0.58,0.71,60,37,0.62,0.1875,0.3731,323
LGLQX,406,235,0.58,0.71,60,37,0.62,0.1875,0.3731,323
WRLD,406,214,0.53,0.33000000000000007,60,33,0.55,0.1875,0.3729,325
PGRE,406,204,0.5,0.33000000000000007,60,32,0.53,0.1875,0.3728,326
FZAHX,406,238,0.59,0.6499999999999999,60,38,0.63,0.18705035971223016,0.3723,327
LGLAX,406,234,0.58,0.72,60,37,0.62,0.18620689655172407,0.3705,328
LGLSX,406,234,0.58,0.72,60,37,0.62,0.18620689655172407,0.3705,328
TIMB,406,217,0.53,0.29000000000000004,60,32,0.53,0.1834862385321101,0.3649,330
HSY,406,204,0.5,-0.030000000000000027,60,34,0.57,0.18292682926829262,0.3639,331
FACGX,406,237,0.58,0.6200000000000001,60,38,0.63,0.1824817518248174,0.3632,332
KELYA,406,201,0.5,-0.35,60,34,0.57,0.18181818181818166,0.3617,333
MQ,406,199,0.49,-0.08999999999999997,60,33,0.55,0.18181818181818188,0.3616,334
INTC,406,195,0.48,-0.48,60,31,0.52,0.18181818181818188,0.3615,335
INTT,406,199,0.49,-0.48,60,30,0.5,0.18181818181818188,0.3614,336
FAGOX,406,237,0.58,0.6299999999999999,60,38,0.63,0.181159420289855,0.3606,337
ALLE,406,217,0.53,0.3700000000000001,60,36,0.6,0.18103448275862077,0.3603,338
CGOCX,406,217,0.53,0.3700000000000001,60,34,0.57,0.18103448275862077,0.3602,339
ALV,406,217,0.53,0.1100000000000001,60,33,0.55,0.18085106382978733,0.3597,340
NDAQ,406,238,0.59,0.7,60,38,0.63,0.18055555555555558,0.3594,341
FSPTX,406,232,0.57,0.5700000000000001,60,37,0.62,0.18045112781954886,0.3592,342
FADTX,406,235,0.58,0.5700000000000001,60,37,0.62,0.18045112781954886,0.3592,342
DOUG,406,188,0.46,-0.15000000000000002,60,26,0.43,0.18055555555555558,0.3586,344
FAGCX,406,238,0.59,0.6399999999999999,60,38,0.63,0.17985611510791366,0.358,345
BP,406,217,0.53,0.050000000000000044,60,36,0.6,0.1797752808988764,0.3578,346
FDCPX,406,226,0.56,0.51,60,33,0.55,0.1796875,0.3574,347
CCRIX,406,219,0.54,0.3799999999999999,60,35,0.58,0.17948717948717952,0.3571,348
CGOAX,406,219,0.54,0.3799999999999999,60,35,0.58,0.17948717948717952,0.3571,348
PEP,406,199,0.49,-0.07999999999999996,60,29,0.48,0.17948717948717952,0.3568,350
FATIX,406,235,0.58,0.5800000000000001,60,37,0.62,0.17910447761194037,0.3565,351
FIKHX,406,235,0.58,0.5800000000000001,60,37,0.62,0.17910447761194037,0.3565,351
FOCPX,406,231,0.57,0.52,60,41,0.68,0.17829457364341073,0.355,353
FOCKX,406,228,0.56,0.52,60,41,0.68,0.17829457364341073,0.355,353
CSCRX,406,220,0.54,0.3899999999999999,60,36,0.6,0.17796610169491522,0.3542,355
CMSCX,406,219,0.54,0.3899999999999999,60,36,0.6,0.17796610169491522,0.3542,355
CSGYX,406,219,0.54,0.3899999999999999,60,35,0.58,0.17796610169491522,0.3541,357
FBGKX,406,239,0.59,0.5900000000000001,60,41,0.68,0.1777777777777778,0.354,358
DLTH,406,171,0.42,-0.6,60,32,0.53,0.17647058823529416,0.351,359
BLK,406,223,0.55,0.47,60,36,0.6,0.17599999999999993,0.3503,360
FTHCX,406,233,0.57,0.55,60,37,0.62,0.1742424242424243,0.3469,361
NE,406,193,0.48,-0.39,60,32,0.53,0.1730769230769229,0.3443,362
FATEX,406,235,0.58,0.56,60,37,0.62,0.1729323308270676,0.3443,362
CMTFX,406,229,0.56,0.56,60,35,0.58,0.1729323308270676,0.3442,364
CTCAX,406,227,0.56,0.56,60,35,0.58,0.1729323308270676,0.3442,364
CTHRX,406,229,0.56,0.56,60,35,0.58,0.1729323308270676,0.3442,364
FPBFX,406,218,0.54,0.42999999999999994,60,40,0.67,0.1721311475409837,0.3428,367
JXN,406,237,0.58,0.98,60,33,0.55,0.17159763313609466,0.3414,368
NSC,406,208,0.51,0.22999999999999998,60,36,0.6,0.17142857142857126,0.3412,369
QRVO,406,213,0.52,-0.18000000000000005,60,33,0.55,0.17142857142857149,0.3411,370
FBGRX,406,239,0.59,0.5800000000000001,60,41,0.68,0.17037037037037028,0.3393,371
SUMCF,406,156,0.38,-0.44999999999999996,60,33,0.55,0.17021276595744705,0.3387,372
HUM,406,212,0.52,-0.38,60,32,0.53,0.16981132075471694,0.3378,373
BKR,406,205,0.5,0.31000000000000005,60,32,0.53,0.16964285714285698,0.3375,374
SGMO,406,173,0.43,0.040000000000000036,60,19,0.32,0.1685393258426966,0.3341,375
JDCRX,406,222,0.55,0.47,60,38,0.63,0.16666666666666674,0.3319,376
CTHCX,406,228,0.56,0.54,60,35,0.58,0.16666666666666674,0.3318,377
EVH,406,197,0.49,-0.72,60,34,0.57,0.16666666666666674,0.3317,378
INIIX,406,222,0.55,1.0299999999999998,60,34,0.57,0.16666666666666652,0.3317,378
PARA,406,204,0.5,-0.020000000000000018,60,34,0.57,0.16666666666666674,0.3317,378
KEY,406,208,0.51,0.33000000000000007,60,32,0.53,0.16666666666666674,0.3316,381
AAL,406,202,0.5,-0.020000000000000018,60,32,0.53,0.16666666666666674,0.3316,381
CCSI,406,206,0.51,0.050000000000000044,60,30,0.5,0.16666666666666674,0.3315,383
HLVX,406,181,0.45,-0.86,60,29,0.48,0.16666666666666674,0.3314,384
SOL,406,171,0.42,-0.30000000000000004,60,24,0.4,0.16666666666666674,0.331,385
FTI,406,225,0.55,0.76,60,32,0.53,0.16556291390728473,0.3294,386
JDCAX,406,224,0.55,0.48,60,38,0.63,0.16535433070866135,0.3293,387
FTQGX,406,228,0.56,0.48,60,38,0.63,0.16535433070866135,0.3293,387
JACTX,406,224,0.55,0.48,60,38,0.63,0.16535433070866135,0.3293,387
JARTX,406,221,0.54,0.48,60,37,0.62,0.16535433070866135,0.3292,390
MAS,406,209,0.51,0.1299999999999999,60,32,0.53,0.16494845360824728,0.3282,391
CGTUX,406,229,0.56,0.56,60,35,0.58,0.16417910447761197,0.3268,392
JFRNX,406,224,0.55,0.49,60,38,0.63,0.1640625,0.3267,393
NEAIX,406,213,0.52,0.3500000000000001,60,33,0.55,0.16379310344827602,0.326,394
FJPCX,406,212,0.52,0.3500000000000001,60,33,0.55,0.16379310344827602,0.326,394
FTRNX,406,230,0.57,0.6399999999999999,60,36,0.6,0.16312056737588643,0.3248,396
COHU,406,192,0.47,-0.43000000000000005,60,28,0.47,0.16326530612244894,0.3246,397
FPJAX,406,212,0.52,0.3600000000000001,60,34,0.57,0.16239316239316248,0.3232,398
FJPTX,406,210,0.52,0.3600000000000001,60,34,0.57,0.16239316239316248,0.3232,398
PSLDX,406,210,0.52,0.29000000000000004,60,34,0.57,0.16216216216216206,0.3228,400
FLXS,406,197,0.49,0.94,60,31,0.52,0.16167664670658688,0.3217,401
MTD,406,211,0.52,0.08000000000000007,60,34,0.57,0.16129032258064524,0.3211,402
FIQLX,406,210,0.52,0.3700000000000001,60,33,0.55,0.1610169491525426,0.3205,403
FJPIX,406,211,0.52,0.3700000000000001,60,34,0.57,0.1610169491525426,0.3205,403
FJPNX,406,212,0.52,0.3700000000000001,60,33,0.55,0.1610169491525426,0.3205,403
EA,406,221,0.54,0.30000000000000004,60,35,0.58,0.1607142857142856,0.32,406
JNJ,406,220,0.54,0.15999999999999992,60,36,0.6,0.15999999999999992,0.3186,407
AGX,406,220,0.54,3.8600000000000003,60,35,0.58,0.15990453460620513,0.3184,408
COF,406,218,0.54,0.6699999999999999,60,38,0.63,0.15972222222222232,0.3181,409
JACCX,406,221,0.54,0.45999999999999996,60,38,0.63,0.1587301587301586,0.3161,410
RMD,406,213,0.52,0.6799999999999999,60,32,0.53,0.1586206896551725,0.3157,411
VEL,406,200,0.49,0.16999999999999993,60,32,0.53,0.15841584158415833,0.3153,412
LUMN,406,184,0.45,1.3399999999999999,60,29,0.48,0.15841584158415833,0.3151,413
MS,406,230,0.57,0.6200000000000001,60,37,0.62,0.15714285714285725,0.313,414
LOCO,406,197,0.49,0.17999999999999994,60,30,0.5,0.1568627450980391,0.3121,415
JFRDX,406,223,0.55,0.48,60,38,0.63,0.15625,0.3112,416
JCAPX,406,223,0.55,0.48,60,37,0.62,0.15625,0.3112,416
HP,406,196,0.48,-0.48,60,26,0.43,0.15555555555555567,0.3093,418
KB,406,210,0.52,1.0099999999999998,60,32,0.53,0.15517241379310343,0.3088,419
CVX,406,227,0.56,0.1200000000000001,60,33,0.55,0.15463917525773208,0.3078,420
MSFT,406,220,0.54,0.41999999999999993,60,35,0.58,0.15447154471544722,0.3076,421
GRMN,406,228,0.56,0.8700000000000001,60,38,0.63,0.154320987654321,0.3074,422
ALK,406,203,0.5,0.5,60,33,0.55,0.15384615384615374,0.3063,423
NXDT,406,181,0.45,-0.4,60,27,0.45,0.15384615384615374,0.3059,424
LCGFX,406,232,0.57,0.42999999999999994,60,37,0.62,0.15322580645161277,0.3052,425
EGO,406,223,0.55,0.81,60,36,0.6,0.15286624203821653,0.3044,426
BCS,406,234,0.58,1.7200000000000002,60,36,0.6,0.15254237288135597,0.3038,427
FWRG,406,198,0.49,-0.08999999999999997,60,26,0.43,0.1518987341772151,0.302,428
DVSMX,406,217,0.53,0.30000000000000004,60,34,0.57,0.15044247787610643,0.2996,429
DNSMX,406,216,0.53,0.30000000000000004,60,34,0.57,0.15044247787610643,0.2996,429
ABBV,406,220,0.54,0.3799999999999999,60,36,0.6,0.1499999999999999,0.2988,431
COAGX,406,234,0.58,0.6100000000000001,60,35,0.58,0.15000000000000013,0.2987,432
GPN,406,196,0.48,-0.31000000000000005,60,28,0.47,0.1499999999999999,0.2984,433
GE,406,240,0.59,1.69,60,38,0.63,0.1495726495726497,0.298,434
AMZN,406,213,0.52,0.54,60,35,0.58,0.14925373134328357,0.2972,435
SMFG,406,223,0.55,0.78,60,26,0.43,0.1483870967741936,0.2951,436
BA,406,205,0.5,-0.06999999999999995,60,32,0.53,0.14814814814814814,0.2949,437
MUFG,406,224,0.55,0.8600000000000001,60,31,0.52,0.14814814814814814,0.2949,437
FNCMX,406,236,0.58,0.48,60,40,0.67,0.1472868217054264,0.2935,439
NGL-PB,406,197,0.49,0.16999999999999993,60,32,0.53,0.1470588235294117,0.2928,440
NEAGX,406,213,0.52,0.33000000000000007,60,33,0.55,0.14655172413793127,0.2918,441
MAC,406,214,0.53,0.17999999999999994,60,31,0.52,0.14563106796116498,0.2899,442
AAPL,406,222,0.55,0.26,60,34,0.57,0.14545454545454528,0.2897,443
LCGNX,406,231,0.57,0.41999999999999993,60,37,0.62,0.14516129032258052,0.2892,444
MGM,406,209,0.51,-0.20999999999999996,60,27,0.45,0.14492753623188426,0.2883,445
FKRCX,406,220,0.54,1.1400000000000001,60,35,0.58,0.14438502673796783,0.2876,446
LCGJX,406,229,0.56,0.42999999999999994,60,37,0.62,0.1439999999999999,0.2869,447
TRIRX,406,234,0.58,0.51,60,36,0.6,0.1439393939393938,0.2867,448
STCIX,406,220,0.54,0.51,60,36,0.6,0.1439393939393938,0.2867,448
GM,406,232,0.57,0.5900000000000001,60,35,0.58,0.14388489208633115,0.2866,450
FGPMX,406,222,0.55,1.15,60,36,0.6,0.1436170212765957,0.2861,451
FEATX,406,224,0.55,0.52,60,40,0.67,0.1428571428571428,0.2847,452
FHOFX,406,237,0.58,0.52,60,37,0.62,0.1428571428571428,0.2846,453
STCAX,406,225,0.55,0.52,60,36,0.6,0.1428571428571428,0.2846,453
STCZX,406,229,0.56,0.52,60,37,0.62,0.1428571428571428,0.2846,453
TILIX,406,236,0.58,0.52,60,36,0.6,0.1428571428571428,0.2846,453
VRGWX,406,237,0.58,0.52,60,36,0.6,0.1428571428571428,0.2846,453
TRIHX,406,234,0.58,0.52,60,36,0.6,0.1428571428571428,0.2846,453
ARE,406,194,0.48,-0.36,60,34,0.57,0.1428571428571428,0.2845,459
WHR,406,194,0.48,-0.19999999999999996,60,34,0.57,0.14285714285714302,0.2845,459
RYLDX,406,215,0.53,0.28,60,31,0.52,0.1428571428571428,0.2844,461
RYCVX,406,215,0.53,0.28,60,31,0.52,0.1428571428571428,0.2844,461
TRIN,406,207,0.51,0.3600000000000001,60,28,0.47,0.14285714285714302,0.2843,463
SVC,406,187,0.46,-0.6799999999999999,60,29,0.48,0.1428571428571428,0.2843,463
EGY,406,184,0.45,-0.12,60,29,0.48,0.1428571428571428,0.2843,463
FERIX,406,224,0.55,0.53,60,40,0.67,0.14179104477611926,0.2826,466
BDAIX,406,224,0.55,0.44999999999999996,60,34,0.57,0.1417322834645669,0.2823,467
BDAUX,406,224,0.55,0.44999999999999996,60,34,0.57,0.1417322834645669,0.2823,467
FITB,406,212,0.52,0.29000000000000004,60,29,0.48,0.14159292035398252,0.2818,469
NGL-PC,406,193,0.48,0.20999999999999996,60,33,0.55,0.141509433962264,0.2818,469
FSEAX,406,227,0.56,0.54,60,40,0.67,0.1407407407407406,0.2805,471
FRGOX,406,221,0.54,1.1099999999999999,60,35,0.58,0.14054054054054044,0.28,472
DDM,406,217,0.53,0.30000000000000004,60,32,0.53,0.14035087719298267,0.2795,473
RYPNX,406,205,0.5,0.1399999999999999,60,32,0.53,0.1399999999999999,0.2788,474
ROFIX,406,205,0.5,0.1399999999999999,60,31,0.52,0.1399999999999999,0.2787,475
NESGX,406,192,0.47,0.1399999999999999,60,28,0.47,0.1399999999999999,0.2786,476
TROW,406,210,0.52,0.06000000000000005,60,32,0.53,0.13978494623655924,0.2784,477
SGGIX,406,226,0.56,0.47,60,36,0.6,0.13953488372093026,0.278,478
SCQGX,406,226,0.56,0.47,60,36,0.6,0.13953488372093026,0.278,478
SENEA,406,222,0.55,0.96,60,36,0.6,0.13953488372093026,0.278,478
FIMKX,406,225,0.55,0.3899999999999999,60,37,0.62,0.139344262295082,0.2776,481
BRSP,406,202,0.5,-0.09999999999999998,60,30,0.5,0.139240506329114,0.2772,482
OTEX,406,213,0.52,-0.18000000000000005,60,32,0.53,0.13888888888888884,0.2766,483
BDX,406,194,0.48,-0.18000000000000005,60,30,0.5,0.13888888888888884,0.2765,484
ROK,406,210,0.52,0.1499999999999999,60,36,0.6,0.13861386138613851,0.2762,485
ALLY,406,213,0.52,0.1499999999999999,60,33,0.55,0.13861386138613851,0.2761,486
NESIX,406,194,0.48,0.1499999999999999,60,29,0.48,0.13861386138613851,0.2759,487
ONTO,406,210,0.52,-0.26,60,33,0.55,0.1384615384615384,0.2758,488
FGADX,406,222,0.55,1.1400000000000001,60,36,0.6,0.13829787234042556,0.2755,489
SVFYX,406,209,0.51,0.07000000000000006,60,30,0.5,0.13829787234042556,0.2753,490
DHR,406,212,0.52,-0.08999999999999997,60,36,0.6,0.13749999999999996,0.274,491
EMR,406,216,0.53,0.4099999999999999,60,32,0.53,0.13709677419354827,0.273,492
MGNDX,406,231,0.57,0.5,60,35,0.58,0.13636363636363624,0.2717,493
AUERX,406,224,0.55,0.25,60,32,0.53,0.13636363636363624,0.2716,494
SSGFX,406,236,0.58,0.41999999999999993,60,37,0.62,0.1359999999999999,0.271,495
INPIX,406,219,0.54,0.6699999999999999,60,33,0.55,0.1360544217687074,0.271,495
RDLCX,406,221,0.54,0.41999999999999993,60,34,0.57,0.1359999999999999,0.2709,497
GGCIX,406,226,0.56,0.5900000000000001,60,34,0.57,0.1357142857142859,0.2703,498
BK,406,238,0.59,1.0099999999999998,60,35,0.58,0.1355932203389829,0.2701,499
FIFPX,406,221,0.54,0.51,60,35,0.58,0.13533834586466154,0.2696,500
JCNCX,406,211,0.52,0.26,60,33,0.55,0.1351351351351351,0.2692,501
ZION,406,211,0.52,0.26,60,34,0.57,0.1351351351351351,0.2692,501
RYCYX,406,215,0.53,0.26,60,31,0.52,0.1351351351351351,0.2691,503
GD,406,214,0.53,0.26,60,31,0.52,0.1351351351351351,0.2691,503
CATO,406,176,0.43,-0.5800000000000001,60,28,0.47,0.1351351351351351,0.269,505
SGZFX,406,236,0.58,0.42999999999999994,60,37,0.62,0.13492063492063489,0.2689,506
RDLAX,406,222,0.55,0.42999999999999994,60,36,0.6,0.13492063492063489,0.2688,507
ACFDX,406,230,0.57,0.6000000000000001,60,34,0.57,0.13475177304964547,0.2684,508
ACFOX,406,229,0.56,0.6000000000000001,60,34,0.57,0.13475177304964547,0.2684,508
BREFX,406,216,0.53,0.17999999999999994,60,34,0.57,0.13461538461538458,0.2682,510
VHI,406,184,0.45,0.17999999999999994,60,25,0.42,0.13461538461538458,0.2678,511
MSEIX,406,221,0.54,0.3500000000000001,60,33,0.55,0.13445378151260523,0.2678,511
FEAAX,406,225,0.55,0.52,60,40,0.67,0.13432835820895517,0.2678,511
FIFNX,406,222,0.55,0.52,60,35,0.58,0.13432835820895517,0.2676,514
FIFVX,406,224,0.55,0.52,60,35,0.58,0.13432835820895517,0.2676,514
CVE,406,213,0.52,-0.06999999999999995,60,32,0.53,0.13414634146341475,0.2672,516
JCNIX,406,209,0.51,0.27,60,33,0.55,0.1339285714285714,0.2668,517
JCNAX,406,212,0.52,0.27,60,33,0.55,0.1339285714285714,0.2668,517
JSVAX,406,210,0.52,0.27,60,33,0.55,0.1339285714285714,0.2668,517
TIRTX,406,228,0.56,0.43999999999999995,60,36,0.6,0.13385826771653542,0.2667,520
SGGCX,406,225,0.55,0.43999999999999995,60,36,0.6,0.13385826771653542,0.2667,520
CGQYX,406,220,0.54,0.43999999999999995,60,34,0.57,0.13385826771653542,0.2667,520
TILRX,406,226,0.56,0.43999999999999995,60,36,0.6,0.13385826771653542,0.2667,520
CLQZX,406,223,0.55,0.43999999999999995,60,35,0.58,0.13385826771653542,0.2667,520
BDAFX,406,224,0.55,0.43999999999999995,60,34,0.57,0.13385826771653542,0.2667,520
ACFSX,406,229,0.56,0.6100000000000001,60,34,0.57,0.1338028169014085,0.2666,526
ACFNX,406,230,0.57,0.6100000000000001,60,34,0.57,0.1338028169014085,0.2666,526
FIQPX,406,225,0.55,0.53,60,40,0.67,0.1333333333333333,0.2658,528
TVFVX,406,225,0.55,0.18999999999999995,60,34,0.57,0.1333333333333333,0.2656,529
FSLBX,406,233,0.57,0.53,60,34,0.57,0.1333333333333333,0.2656,529
ACFGX,406,229,0.56,0.6200000000000001,60,34,0.57,0.13286713286713292,0.2647,531
TILHX,406,227,0.56,0.44999999999999996,60,36,0.6,0.1328125,0.2646,532
TILGX,406,227,0.56,0.44999999999999996,60,36,0.6,0.1328125,0.2646,532
URNQX,406,233,0.57,0.44999999999999996,60,36,0.6,0.1328125,0.2646,532
JCNNX,406,208,0.51,0.28,60,33,0.55,0.1327433628318586,0.2644,535
BESIY,406,195,0.48,-0.06000000000000005,60,26,0.43,0.1325301204819278,0.2637,536
EMBC,406,192,0.47,-0.22999999999999998,60,30,0.5,0.13235294117647056,0.2635,537
PBFDX,406,228,0.56,0.3700000000000001,60,33,0.55,0.1322314049586779,0.2634,538
TILWX,406,226,0.56,0.45999999999999996,60,36,0.6,0.13178294573643412,0.2626,539
SGGAX,406,226,0.56,0.45999999999999996,60,36,0.6,0.13178294573643412,0.2626,539
DAINX,406,243,0.6,0.45999999999999996,60,36,0.6,0.13178294573643412,0.2626,539
SSSIX,406,200,0.49,0.1200000000000001,60,32,0.53,0.1313131313131315,0.2616,542
FAMKX,406,226,0.56,0.3799999999999999,60,38,0.63,0.13114754098360648,0.2614,543
FTMKX,406,225,0.55,0.3799999999999999,60,37,0.62,0.13114754098360648,0.2614,543
UCTT,406,203,0.5,-0.31000000000000005,60,29,0.48,0.13114754098360648,0.2611,545
INPSX,406,218,0.54,0.6399999999999999,60,32,0.53,0.13103448275862073,0.261,546
GGCCX,406,223,0.55,0.56,60,33,0.55,0.1304347826086958,0.2598,547
SVFDX,406,208,0.51,0.040000000000000036,60,30,0.5,0.13043478260869557,0.2597,548
FZAEX,406,226,0.56,0.3899999999999999,60,38,0.63,0.13008130081300817,0.2593,549
GL,406,235,0.58,0.1299999999999999,60,33,0.55,0.1299999999999999,0.259,550
VOOG,406,243,0.6,0.5700000000000001,60,37,0.62,0.12949640287769792,0.2581,551
FTXFX,406,226,0.56,0.31000000000000005,60,33,0.55,0.1293103448275863,0.2576,552
OTPIX,406,228,0.56,-0.65,60,37,0.62,0.12903225806451601,0.2572,553
ASDEX,406,233,0.57,0.3999999999999999,60,37,0.62,0.12903225806451601,0.2572,553
ASLWX,406,233,0.57,0.3999999999999999,60,37,0.62,0.12903225806451601,0.2572,553
KGGAX,406,215,0.53,0.3999999999999999,60,35,0.58,0.12903225806451601,0.2571,556
NVGS,406,207,0.51,0.050000000000000044,60,32,0.53,0.12903225806451601,0.257,557
FLCSX,406,235,0.58,0.49,60,36,0.6,0.12878787878787867,0.2567,558
FIFQX,406,221,0.54,0.49,60,35,0.58,0.12878787878787867,0.2566,559
NYC,406,185,0.46,0.49,60,28,0.47,0.12878787878787867,0.2564,560
GABGX,406,224,0.55,0.5800000000000001,60,34,0.57,0.12857142857142878,0.2562,561
GGCAX,406,225,0.55,0.5800000000000001,60,33,0.55,0.12857142857142878,0.2561,562
VNSNX,406,208,0.51,0.22999999999999998,60,32,0.53,0.12844036697247696,0.2559,563
FERCX,406,223,0.55,0.5,60,39,0.65,0.1278195488721805,0.2548,564
MMDEX,406,230,0.57,0.5,60,34,0.57,0.1278195488721805,0.2547,565
ACFCX,406,229,0.56,0.5900000000000001,60,34,0.57,0.1276595744680853,0.2544,566
SVFFX,406,209,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,567
SVFAX,406,208,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,567
SVFKX,406,208,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,567
SMVLX,406,208,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,567
PFSLX,406,209,0.51,0.1499999999999999,60,32,0.53,0.12745098039215685,0.2539,571
DHANX,406,215,0.53,0.24,60,35,0.58,0.1272727272727272,0.2536,572
SCSCX,406,229,0.56,0.33000000000000007,60,37,0.62,0.12711864406779672,0.2534,573
DRIOX,406,216,0.53,0.33000000000000007,60,36,0.6,0.12711864406779672,0.2533,574
RYATX,406,232,0.57,0.41999999999999993,60,36,0.6,0.12698412698412698,0.2531,575
RYHOX,406,232,0.57,0.41999999999999993,60,36,0.6,0.12698412698412698,0.2531,575
UCNQX,406,233,0.57,0.41999999999999993,60,36,0.6,0.12698412698412698,0.2531,575
SEEGX,406,237,0.58,0.51,60,39,0.65,0.12686567164179108,0.2529,578
JLGQX,406,237,0.58,0.51,60,39,0.65,0.12686567164179108,0.2529,578
FIFOX,406,223,0.55,0.51,60,36,0.6,0.12686567164179108,0.2528,580
SWK,406,192,0.47,-0.19999999999999996,60,30,0.5,0.12676056338028174,0.2525,581
MO,406,232,0.57,0.78,60,35,0.58,0.12658227848101267,0.2523,582
AGNC,406,218,0.54,0.25,60,33,0.55,0.12612612612612595,0.2513,583
FRMPX,406,207,0.51,0.25,60,30,0.5,0.12612612612612595,0.2512,584
FIMPX,406,208,0.51,0.25,60,30,0.5,0.12612612612612595,0.2512,584
MGSEX,406,219,0.54,0.3400000000000001,60,32,0.53,0.12605042016806745,0.2511,586
FIFWX,406,224,0.55,0.52,60,35,0.58,0.12592592592592577,0.2509,587
DREVX,406,226,0.56,0.42999999999999994,60,31,0.52,0.12598425196850394,0.2509,587
FVWSX,406,229,0.56,0.6100000000000001,60,33,0.55,0.12587412587412605,0.2508,589
TSRLX,406,231,0.57,0.3500000000000001,60,38,0.63,0.12500000000000022,0.2492,590
DRESX,406,217,0.53,0.3500000000000001,60,38,0.63,0.12500000000000022,0.2492,590
DCINX,406,239,0.59,0.43999999999999995,60,37,0.62,0.125,0.2492,590
SICWX,406,230,0.57,0.3500000000000001,60,37,0.62,0.12500000000000022,0.2492,590
WCMSX,406,224,0.55,0.3500000000000001,60,37,0.62,0.12500000000000022,0.2492,590
SCRLX,406,229,0.56,0.3500000000000001,60,37,0.62,0.12500000000000022,0.2492,590
CLCRX,406,223,0.55,0.3500000000000001,60,34,0.57,0.12500000000000022,0.2491,596
JCNRX,406,211,0.52,0.26,60,33,0.55,0.125,0.2491,596
TILPX,406,225,0.55,0.43999999999999995,60,36,0.6,0.125,0.2491,596
UANQX,406,233,0.57,0.43999999999999995,60,36,0.6,0.125,0.2491,596
USNQX,406,233,0.57,0.43999999999999995,60,36,0.6,0.125,0.2491,596
UINQX,406,233,0.57,0.43999999999999995,60,36,0.6,0.125,0.2491,596
FMPFX,406,208,0.51,0.26,60,31,0.52,0.125,0.249,602
XYL,406,217,0.53,0.26,60,32,0.53,0.125,0.249,602
PHPPX,406,209,0.51,0.3500000000000001,60,31,0.52,0.12500000000000022,0.249,602
PGWIX,406,211,0.52,0.3500000000000001,60,30,0.5,0.12500000000000022,0.249,602
PMGJX,406,207,0.51,0.3500000000000001,60,31,0.52,0.12500000000000022,0.249,602
FMILX,406,230,0.57,0.44999999999999996,60,34,0.57,0.12403100775193798,0.2472,607
FMCKX,406,224,0.55,0.3600000000000001,60,37,0.62,0.12396694214876036,0.2471,608
JACNX,406,210,0.52,0.27,60,33,0.55,0.1238938053097347,0.2469,609
JCONX,406,210,0.52,0.27,60,33,0.55,0.1238938053097347,0.2469,609
BREUX,406,214,0.53,0.17999999999999994,60,34,0.57,0.12380952380952381,0.2467,611
BREIX,406,214,0.53,0.17999999999999994,60,34,0.57,0.12380952380952381,0.2467,611
LH,406,210,0.52,0.17999999999999994,60,33,0.55,0.12380952380952381,0.2467,611
YFSIX,406,203,0.5,0.17999999999999994,60,35,0.58,0.12380952380952381,0.2467,611
DNINX,406,243,0.6,0.45999999999999996,60,37,0.62,0.12307692307692308,0.2453,615
FLCCX,406,234,0.58,0.45999999999999996,60,36,0.6,0.12307692307692308,0.2453,615
EQPGX,406,220,0.54,0.45999999999999996,60,35,0.58,0.12307692307692308,0.2453,615
ACSLX,406,233,0.57,0.3700000000000001,60,37,0.62,0.12295081967213117,0.2451,618
JUEQX,406,225,0.55,0.3700000000000001,60,36,0.6,0.12295081967213117,0.2451,618
JUESX,406,223,0.55,0.3700000000000001,60,36,0.6,0.12295081967213117,0.2451,618
TAVZX,406,226,0.56,0.18999999999999995,60,34,0.57,0.12264150943396213,0.2444,621
TAVFX,406,225,0.55,0.18999999999999995,60,34,0.57,0.12264150943396213,0.2444,621
FALAX,406,233,0.57,0.47,60,35,0.58,0.12213740458015265,0.2434,623
GVEQX,406,228,0.56,0.47,60,35,0.58,0.12213740458015265,0.2434,623
FALGX,406,234,0.58,0.47,60,36,0.6,0.12213740458015265,0.2434,623
