Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
AXVNX,406,194,0.48,0.040000000000000036,60,29,0.48,0.09473684210526323,0.1889,1100
FUQIX,406,219,0.54,0.3899999999999999,60,34,0.57,0.09448818897637778,0.1885,1102
FGIKX,406,229,0.56,0.3899999999999999,60,37,0.62,0.09448818897637778,0.1885,1102
FGRIX,406,229,0.56,0.3899999999999999,60,37,0.62,0.09448818897637778,0.1885,1102
MWMIX,406,213,0.52,0.15999999999999992,60,31,0.52,0.09433962264150941,0.1881,1105
RAIIX,406,222,0.55,0.28,60,37,0.62,0.09401709401709413,0.1876,1106
JABRX,406,219,0.54,0.28,60,37,0.62,0.09401709401709413,0.1876,1106
PFE,406,198,0.49,-0.06999999999999995,60,29,0.48,0.09411764705882364,0.1876,1106
RAIRX,406,224,0.55,0.28,60,37,0.62,0.09401709401709413,0.1876,1106
AFEIX,406,222,0.55,0.28,60,32,0.53,0.09401709401709413,0.1875,1110
FEYAX,406,221,0.54,0.28,60,35,0.58,0.09401709401709413,0.1875,1110
AFYDX,406,223,0.55,0.28,60,32,0.53,0.09401709401709413,0.1875,1110
AFEDX,406,222,0.55,0.28,60,32,0.53,0.09401709401709413,0.1875,1110
AFDGX,406,224,0.55,0.28,60,32,0.53,0.09401709401709413,0.1875,1110
TIBCX,406,235,0.58,0.3999999999999999,60,42,0.7,0.09375,0.1871,1115
FCAKX,406,220,0.54,0.3999999999999999,60,34,0.57,0.09375,0.187,1116
AXVIX,406,191,0.47,0.050000000000000044,60,28,0.47,0.09375,0.1869,1117
AWEIX,406,230,0.57,0.29000000000000004,60,38,0.63,0.09322033898305104,0.186,1118
AFEGX,406,223,0.55,0.29000000000000004,60,32,0.53,0.09322033898305104,0.1859,1119
SPGI,406,224,0.55,0.29000000000000004,60,32,0.53,0.09322033898305104,0.1859,1119
FIQCX,406,219,0.54,0.29000000000000004,60,34,0.57,0.09322033898305104,0.1859,1119
FAMRX,406,220,0.54,0.29000000000000004,60,34,0.57,0.09322033898305104,0.1859,1119
BCGDX,406,222,0.55,0.4099999999999999,60,36,0.6,0.09302325581395343,0.1856,1123
TIBAX,406,232,0.57,0.4099999999999999,60,42,0.7,0.09302325581395343,0.1856,1123
MITT,406,203,0.5,0.4099999999999999,60,32,0.53,0.09302325581395343,0.1855,1125
UP,406,186,0.46,-0.53,60,29,0.48,0.09302325581395343,0.1855,1125
WBSIX,406,212,0.52,0.17999999999999994,60,34,0.57,0.09259259259259256,0.1847,1127
WBSRX,406,211,0.52,0.17999999999999994,60,34,0.57,0.09259259259259256,0.1847,1127
BRXTX,406,233,0.57,0.41999999999999993,60,39,0.65,0.0923076923076922,0.1842,1129
BRXAX,406,237,0.58,0.41999999999999993,60,38,0.63,0.0923076923076922,0.1842,1129
MUOCX,406,226,0.56,0.41999999999999993,60,32,0.53,0.0923076923076922,0.1841,1131
LMVYX,406,204,0.5,0.07000000000000006,60,33,0.55,0.09183673469387754,0.1832,1132
LFSFX,406,206,0.51,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1132
LMVOX,406,203,0.5,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1132
LMVWX,406,204,0.5,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1132
LMVVX,406,204,0.5,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1132
RYMVX,406,209,0.51,0.07000000000000006,60,29,0.48,0.09183673469387754,0.1831,1137
RYAVX,406,207,0.51,0.07000000000000006,60,29,0.48,0.09183673469387754,0.1831,1137
FEDAX,406,214,0.53,0.18999999999999995,60,34,0.57,0.09174311926605494,0.183,1139
SFNNX,406,224,0.55,0.31000000000000005,60,39,0.65,0.09166666666666679,0.1829,1140
BRXIX,406,236,0.58,0.42999999999999994,60,39,0.65,0.09160305343511443,0.1828,1141
NUESX,406,213,0.52,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1141
MRGAX,406,226,0.56,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1141
MRGHX,406,226,0.56,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1141
GCLLX,406,208,0.51,0.31000000000000005,60,34,0.57,0.09166666666666679,0.1828,1141
BRXVX,406,235,0.58,0.42999999999999994,60,38,0.63,0.09160305343511443,0.1828,1141
NUEIX,406,214,0.53,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1141
AEP,406,216,0.53,0.42999999999999994,60,32,0.53,0.09160305343511443,0.1827,1148
CIVVX,406,226,0.56,0.32000000000000006,60,38,0.63,0.09090909090909105,0.1814,1149
DURPX,406,209,0.51,0.32000000000000006,60,32,0.53,0.09090909090909105,0.1813,1150
GRLLX,406,210,0.52,0.32000000000000006,60,34,0.57,0.09090909090909105,0.1813,1150
PRIGX,406,227,0.56,0.32000000000000006,60,35,0.58,0.09090909090909105,0.1813,1150
INTU,406,215,0.53,0.19999999999999996,60,33,0.55,0.09090909090909083,0.1813,1150
PAGSX,406,223,0.55,0.32000000000000006,60,34,0.57,0.09090909090909105,0.1813,1150
TRGVX,406,226,0.56,0.32000000000000006,60,35,0.58,0.09090909090909105,0.1813,1150
BAC,406,214,0.53,0.43999999999999995,60,33,0.55,0.09090909090909083,0.1813,1150
FIQGX,406,213,0.52,0.19999999999999996,60,34,0.57,0.09090909090909083,0.1813,1150
NEXTX,406,201,0.5,0.08000000000000007,60,32,0.53,0.09090909090909105,0.1813,1150
BHR,406,182,0.45,-0.040000000000000036,60,29,0.48,0.09090909090909083,0.1812,1159
IPG,406,199,0.49,-0.16000000000000003,60,29,0.48,0.09090909090909083,0.1812,1159
FCTKX,406,219,0.54,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1161
LIVIX,406,222,0.55,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1161
LIVKX,406,223,0.55,0.33000000000000007,60,36,0.6,0.0901639344262295,0.1799,1161
TEBRX,406,225,0.55,0.33000000000000007,60,36,0.6,0.0901639344262295,0.1799,1161
GFCUX,406,209,0.51,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1161
GILLX,406,214,0.53,0.33000000000000007,60,35,0.58,0.0901639344262295,0.1799,1161
TRGLX,406,223,0.55,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1161
WLGCX,406,226,0.56,0.33000000000000007,60,36,0.6,0.0901639344262295,0.1799,1161
NSRIX,406,204,0.5,0.33000000000000007,60,32,0.53,0.0901639344262295,0.1798,1169
GGZPX,406,211,0.52,0.33000000000000007,60,33,0.55,0.0901639344262295,0.1798,1169
NSRKX,406,204,0.5,0.33000000000000007,60,32,0.53,0.0901639344262295,0.1798,1169
MCMVX,406,216,0.53,0.20999999999999996,60,31,0.52,0.09009009009009006,0.1797,1172
ANOAX,406,207,0.51,0.20999999999999996,60,34,0.57,0.09009009009009006,0.1797,1172
MSMLX,406,210,0.52,0.09000000000000008,60,36,0.6,0.09000000000000008,0.1796,1174
FSCRX,406,199,0.49,0.09000000000000008,60,31,0.52,0.09000000000000008,0.1795,1175
VTMSX,406,197,0.49,0.09000000000000008,60,29,0.48,0.09000000000000008,0.1794,1176
VTSIX,406,197,0.49,0.09000000000000008,60,29,0.48,0.09000000000000008,0.1794,1176
AHL-PD,406,193,0.48,0.09000000000000008,60,29,0.48,0.09000000000000008,0.1794,1176
VFC,406,199,0.49,-0.27,60,28,0.47,0.08955223880596996,0.1785,1179
TEURX,406,229,0.56,0.3400000000000001,60,34,0.57,0.08943089430894324,0.1784,1180
ACMR,406,197,0.49,0.3400000000000001,60,34,0.57,0.08943089430894324,0.1784,1180
IGISX,406,219,0.54,0.3400000000000001,60,33,0.55,0.08943089430894324,0.1784,1180
JORIX,406,219,0.54,0.3400000000000001,60,35,0.58,0.08943089430894324,0.1784,1180
ISVGX,406,219,0.54,0.3400000000000001,60,31,0.52,0.08943089430894324,0.1783,1184
ANOGX,406,209,0.51,0.21999999999999997,60,34,0.57,0.08928571428571419,0.1781,1185
PGINX,406,210,0.52,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1185
PXEAX,406,210,0.52,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1185
ANODX,406,207,0.51,0.21999999999999997,60,33,0.55,0.08928571428571419,0.1781,1185
TRGAX,406,208,0.51,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1185
PGRNX,406,210,0.52,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1185
ANONX,406,206,0.51,0.21999999999999997,60,33,0.55,0.08928571428571419,0.1781,1185
ANOYX,406,209,0.51,0.21999999999999997,60,34,0.57,0.08928571428571419,0.1781,1185
FTYCX,406,210,0.52,0.21999999999999997,60,30,0.5,0.08928571428571419,0.178,1193
FCCGX,406,213,0.52,0.21999999999999997,60,30,0.5,0.08928571428571419,0.178,1193
AASMX,406,203,0.5,0.10000000000000009,60,29,0.48,0.08910891089108919,0.1777,1195
SMCI,406,190,0.47,0.5900000000000001,60,31,0.52,0.08904109589041109,0.1776,1196
BGSRX,406,225,0.55,0.47,60,36,0.6,0.0888888888888888,0.1773,1197
WBA,406,180,0.44,-0.51,60,34,0.57,0.0888888888888888,0.1773,1197
HFMDX,406,213,0.52,0.3500000000000001,60,36,0.6,0.08870967741935498,0.177,1199
JORNX,406,220,0.54,0.3500000000000001,60,34,0.57,0.08870967741935498,0.177,1199
FMURX,406,229,0.56,0.3500000000000001,60,34,0.57,0.08870967741935498,0.177,1199
JORFX,406,220,0.54,0.3500000000000001,60,34,0.57,0.08870967741935498,0.177,1199
DOCN,406,202,0.5,-0.14,60,32,0.53,0.08860759493670889,0.1767,1203
SSYGX,406,224,0.55,0.22999999999999998,60,38,0.63,0.08849557522123908,0.1766,1204
SSETX,406,224,0.55,0.22999999999999998,60,38,0.63,0.08849557522123908,0.1766,1204
FCAGX,406,213,0.52,0.22999999999999998,60,30,0.5,0.08849557522123908,0.1765,1206
HULEX,406,213,0.52,0.22999999999999998,60,35,0.58,0.08849557522123908,0.1765,1206
BGSAX,406,224,0.55,0.48,60,35,0.58,0.08823529411764697,0.176,1208
FCVCX,406,198,0.49,0.1100000000000001,60,30,0.5,0.08823529411764719,0.176,1208
BSTSX,406,222,0.55,0.48,60,35,0.58,0.08823529411764697,0.176,1208
TSCSX,406,206,0.51,0.1100000000000001,60,29,0.48,0.08823529411764719,0.1759,1211
FMEUX,406,227,0.56,0.3600000000000001,60,34,0.57,0.08800000000000008,0.1755,1212
PIGRX,406,227,0.56,0.3600000000000001,60,34,0.57,0.08800000000000008,0.1755,1212
AOD,406,210,0.52,0.3600000000000001,60,33,0.55,0.08800000000000008,0.1755,1212
TLVIX,406,209,0.51,0.24,60,33,0.55,0.08771929824561409,0.175,1215
TBARX,406,230,0.57,0.24,60,35,0.58,0.08771929824561409,0.175,1215
SEBLX,406,224,0.55,0.24,60,33,0.55,0.08771929824561409,0.175,1215
SIBLX,406,231,0.57,0.24,60,35,0.58,0.08771929824561409,0.175,1215
AAUTX,406,207,0.51,0.24,60,32,0.53,0.08771929824561409,0.175,1215
PCOTX,406,209,0.51,0.24,60,32,0.53,0.08771929824561409,0.175,1215
FIDGX,406,216,0.53,0.24,60,31,0.52,0.08771929824561409,0.1749,1221
ETY,406,229,0.56,0.49,60,35,0.58,0.0875912408759123,0.1747,1222
HLT,406,228,0.56,0.49,60,31,0.52,0.0875912408759123,0.1747,1222
USB,406,200,0.49,0.1200000000000001,60,31,0.52,0.08737864077669921,0.1743,1224
FCVTX,406,198,0.49,0.1200000000000001,60,30,0.5,0.08737864077669921,0.1742,1225
CRMMX,406,211,0.52,0.1200000000000001,60,30,0.5,0.08737864077669921,0.1742,1225
PIIRX,406,226,0.56,0.3700000000000001,60,35,0.58,0.08730158730158744,0.1742,1225
MITT-PB,406,223,0.55,0.3700000000000001,60,36,0.6,0.08730158730158744,0.1742,1225
GWGIX,406,198,0.49,0.1200000000000001,60,29,0.48,0.08737864077669921,0.1742,1225
GWGZX,406,199,0.49,0.1200000000000001,60,28,0.47,0.08737864077669921,0.1742,1225
GWGVX,406,197,0.49,0.1200000000000001,60,28,0.47,0.08737864077669921,0.1742,1225
FCVAX,406,199,0.49,0.1200000000000001,60,30,0.5,0.08737864077669921,0.1742,1225
VIHAX,406,241,0.59,0.3700000000000001,60,40,0.67,0.08730158730158744,0.1742,1225
CBLRX,406,222,0.55,0.25,60,35,0.58,0.0869565217391306,0.1735,1234
VWNFX,406,224,0.55,0.25,60,34,0.57,0.0869565217391306,0.1735,1234
VWNAX,406,225,0.55,0.25,60,34,0.57,0.0869565217391306,0.1735,1234
ETN,406,222,0.55,0.5,60,30,0.5,0.0869565217391306,0.1734,1237
VLCGX,406,213,0.52,0.25,60,32,0.53,0.0869565217391306,0.1734,1237
AFDCX,406,223,0.55,0.25,60,32,0.53,0.0869565217391306,0.1734,1237
SBUX,406,202,0.5,0.0,60,30,0.5,0.08695652173913038,0.1734,1237
MRNA,406,184,0.45,-0.75,60,28,0.47,0.08695652173913038,0.1734,1237
MLM,406,208,0.51,0.25,60,32,0.53,0.0869565217391306,0.1734,1237
PIGWX,406,227,0.56,0.3799999999999999,60,35,0.58,0.0866141732283463,0.1728,1243
PNGYX,406,230,0.57,0.3799999999999999,60,36,0.6,0.0866141732283463,0.1728,1243
DUSLX,406,220,0.54,0.3799999999999999,60,32,0.53,0.0866141732283463,0.1728,1243
SEHAX,406,215,0.53,0.3799999999999999,60,30,0.5,0.0866141732283463,0.1727,1246
FCPVX,406,200,0.49,0.1299999999999999,60,30,0.5,0.08653846153846145,0.1726,1247
FIKNX,406,201,0.5,0.1299999999999999,60,30,0.5,0.08653846153846145,0.1726,1247
VEXPX,406,214,0.53,0.1299999999999999,60,32,0.53,0.08653846153846145,0.1726,1247
VEXRX,406,212,0.52,0.1299999999999999,60,32,0.53,0.08653846153846145,0.1726,1247
SGFFX,406,233,0.57,0.51,60,33,0.55,0.08633093525179869,0.1722,1251
SISAX,406,220,0.54,0.26,60,32,0.53,0.0862068965517242,0.172,1252
CLREX,406,225,0.55,0.26,60,37,0.62,0.0862068965517242,0.172,1252
PCEKX,406,214,0.53,0.26,60,32,0.53,0.0862068965517242,0.172,1252
SGOAX,406,219,0.54,0.26,60,32,0.53,0.0862068965517242,0.172,1252
CBLAX,406,223,0.55,0.26,60,35,0.58,0.0862068965517242,0.172,1252
PIOTX,406,212,0.52,0.26,60,32,0.53,0.0862068965517242,0.172,1252
TIDDX,406,226,0.56,0.26,60,39,0.65,0.0862068965517242,0.172,1252
SKTAX,406,219,0.54,0.26,60,33,0.55,0.0862068965517242,0.172,1252
PRIDX,406,225,0.55,0.26,60,39,0.65,0.0862068965517242,0.172,1252
CBALX,406,224,0.55,0.26,60,37,0.62,0.0862068965517242,0.172,1252
PVFYX,406,211,0.52,0.26,60,32,0.53,0.0862068965517242,0.172,1252
CBDYX,406,225,0.55,0.26,60,36,0.6,0.0862068965517242,0.172,1252
JABCX,406,221,0.54,0.26,60,36,0.6,0.0862068965517242,0.172,1252
FEYCX,406,220,0.54,0.26,60,35,0.58,0.0862068965517242,0.172,1252
FIQVX,406,217,0.53,0.26,60,30,0.5,0.0862068965517242,0.1719,1266
PEB,406,188,0.46,-0.37,60,27,0.45,0.0862068965517242,0.1719,1266
AFDRX,406,223,0.55,0.26,60,31,0.52,0.0862068965517242,0.1719,1266
DSCPX,406,200,0.49,0.010000000000000009,60,30,0.5,0.08602150537634401,0.1716,1269
CBOE,406,213,0.52,0.3899999999999999,60,33,0.55,0.0859375,0.1714,1270
OXY,406,202,0.5,-0.24,60,31,0.52,0.08571428571428585,0.171,1271
TYRA,406,198,0.49,-0.24,60,31,0.52,0.08571428571428585,0.171,1271
SGNFX,406,232,0.57,0.52,60,33,0.55,0.08571428571428585,0.171,1271
FTSAX,406,203,0.5,0.1399999999999999,60,30,0.5,0.08571428571428563,0.1709,1274
VASVX,406,211,0.52,0.1399999999999999,60,30,0.5,0.08571428571428563,0.1709,1274
FTSIX,406,202,0.5,0.1399999999999999,60,29,0.48,0.08571428571428563,0.1709,1274
VWENX,406,231,0.57,0.27,60,39,0.65,0.08547008547008561,0.1706,1277
VWELX,406,225,0.55,0.27,60,38,0.63,0.08547008547008561,0.1706,1277
DFMAX,406,224,0.55,0.27,60,31,0.52,0.08547008547008561,0.1705,1279
FEYTX,406,220,0.54,0.27,60,35,0.58,0.08547008547008561,0.1705,1279
ABLOX,406,230,0.57,0.27,60,37,0.62,0.08547008547008561,0.1705,1279
DFMIX,406,223,0.55,0.27,60,31,0.52,0.08547008547008561,0.1705,1279
WAYEX,406,222,0.55,0.27,60,32,0.53,0.08547008547008561,0.1705,1279
NWAOX,406,210,0.52,0.27,60,33,0.55,0.08547008547008561,0.1705,1279
TAAIX,406,216,0.53,0.27,60,33,0.55,0.08547008547008561,0.1705,1279
DGIFX,406,213,0.52,0.27,60,31,0.52,0.08547008547008561,0.1705,1279
NWANX,406,210,0.52,0.27,60,34,0.57,0.08547008547008561,0.1705,1279
NWAPX,406,210,0.52,0.27,60,34,0.57,0.08547008547008561,0.1705,1279
JDBRX,406,219,0.54,0.27,60,37,0.62,0.08547008547008561,0.1705,1279
SIBAX,406,225,0.55,0.27,60,35,0.58,0.08547008547008561,0.1705,1279
BRXBX,406,236,0.58,0.3999999999999999,60,38,0.63,0.0852713178294573,0.1702,1291
BRXCX,406,234,0.58,0.3999999999999999,60,38,0.63,0.0852713178294573,0.1702,1291
BRXRX,406,233,0.57,0.3999999999999999,60,38,0.63,0.0852713178294573,0.1702,1291
JANBX,406,220,0.54,0.28,60,37,0.62,0.0847457627118644,0.1691,1294
TRZKX,406,227,0.56,0.28,60,39,0.65,0.0847457627118644,0.1691,1294
RRTVX,406,221,0.54,0.28,60,34,0.57,0.0847457627118644,0.1691,1294
FEYIX,406,222,0.55,0.28,60,35,0.58,0.0847457627118644,0.1691,1294
DISMX,406,216,0.53,0.28,60,38,0.63,0.0847457627118644,0.1691,1294
JABNX,406,220,0.54,0.28,60,37,0.62,0.0847457627118644,0.1691,1294
JABAX,406,218,0.54,0.28,60,36,0.6,0.0847457627118644,0.1691,1294
JBALX,406,220,0.54,0.28,60,37,0.62,0.0847457627118644,0.1691,1294
RRTFX,406,221,0.54,0.28,60,34,0.57,0.0847457627118644,0.1691,1294
FDUS,406,206,0.51,0.28,60,29,0.48,0.0847457627118644,0.169,1303
BRXSX,406,237,0.58,0.4099999999999999,60,38,0.63,0.08461538461538454,0.1689,1304
BFGIX,406,220,0.54,0.4099999999999999,60,31,0.52,0.08461538461538454,0.1688,1305
BFGUX,406,220,0.54,0.4099999999999999,60,31,0.52,0.08461538461538454,0.1688,1305
RPTTX,406,218,0.54,0.4099999999999999,60,28,0.47,0.08461538461538454,0.1687,1307
MKDCX,406,216,0.53,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1308
MDDCX,406,216,0.53,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1308
TRSSX,406,207,0.51,0.15999999999999992,60,33,0.55,0.08411214953271018,0.1678,1308
BRWIX,406,206,0.51,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1308
MADCX,406,216,0.53,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1308
TRRNX,406,221,0.54,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1313
JDVIX,406,225,0.55,0.29000000000000004,60,36,0.6,0.0840336134453783,0.1677,1313
FFNOX,406,222,0.55,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1313
JDITX,406,225,0.55,0.29000000000000004,60,36,0.6,0.0840336134453783,0.1677,1313
TRTFX,406,222,0.55,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1313
TRRLX,406,216,0.53,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1313
TRRMX,406,218,0.54,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1313
FSRPX,406,213,0.52,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1320
MRGBX,406,223,0.55,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1320
MRGGX,406,225,0.55,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1320
MRGCX,406,223,0.55,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1320
BRXUX,406,232,0.57,0.41999999999999993,60,38,0.63,0.08396946564885477,0.1676,1320
THVRX,406,226,0.56,0.41999999999999993,60,33,0.55,0.08396946564885477,0.1675,1325
TGVAX,406,226,0.56,0.41999999999999993,60,34,0.57,0.08396946564885477,0.1675,1325
NFG,406,225,0.55,0.81,60,30,0.5,0.08383233532934131,0.1672,1327
FAFFX,406,217,0.53,0.30000000000000004,60,35,0.58,0.08333333333333348,0.1663,1328
FIJPX,406,222,0.55,0.30000000000000004,60,37,0.62,0.08333333333333348,0.1663,1328
FIFFX,406,221,0.54,0.30000000000000004,60,35,0.58,0.08333333333333348,0.1663,1328
FEDGX,406,214,0.53,0.16999999999999993,60,35,0.58,0.08333333333333326,0.1663,1328
WTSGX,406,211,0.52,0.16999999999999993,60,34,0.57,0.08333333333333326,0.1663,1328
AMGN,406,215,0.53,0.040000000000000036,60,32,0.53,0.08333333333333348,0.1662,1333
OTIIX,406,212,0.52,0.16999999999999993,60,33,0.55,0.08333333333333326,0.1662,1333
CVMAX,406,220,0.54,0.30000000000000004,60,33,0.55,0.08333333333333348,0.1662,1333
MRERX,406,225,0.55,0.30000000000000004,60,32,0.53,0.08333333333333348,0.1662,1333
DNDGX,406,210,0.52,0.16999999999999993,60,30,0.5,0.08333333333333326,0.1662,1333
TGIRX,406,227,0.56,0.42999999999999994,60,33,0.55,0.08333333333333326,0.1662,1333
FFTYX,406,207,0.51,0.16999999999999993,60,32,0.53,0.08333333333333326,0.1662,1333
SUTAX,406,202,0.5,0.16999999999999993,60,30,0.5,0.08333333333333326,0.1662,1333
SUTZX,406,204,0.5,0.16999999999999993,60,31,0.52,0.08333333333333326,0.1662,1333
TGVIX,406,227,0.56,0.42999999999999994,60,33,0.55,0.08333333333333326,0.1662,1333
GVMCX,406,217,0.53,0.30000000000000004,60,33,0.55,0.08333333333333348,0.1662,1333
ECL,406,226,0.56,0.43999999999999995,60,34,0.57,0.08270676691729317,0.165,1344
NCIGX,406,218,0.54,0.31000000000000005,60,32,0.53,0.08264462809917372,0.1649,1345
PRBLX,406,224,0.55,0.31000000000000005,60,36,0.6,0.08264462809917372,0.1649,1345
MRGJX,406,225,0.55,0.31000000000000005,60,33,0.55,0.08264462809917372,0.1649,1345
FKGLX,406,218,0.54,0.31000000000000005,60,35,0.58,0.08264462809917372,0.1649,1345
MRGKX,406,227,0.56,0.31000000000000005,60,33,0.55,0.08264462809917372,0.1649,1345
RMBJX,406,219,0.54,0.17999999999999994,60,36,0.6,0.08256880733944949,0.1648,1350
MRGRX,404,225,0.56,0.31000000000000005,60,31,0.52,0.08264462809917372,0.1648,1350
CVMRX,406,218,0.54,0.31000000000000005,60,31,0.52,0.08264462809917372,0.1648,1350
FEDTX,406,213,0.52,0.17999999999999994,60,34,0.57,0.08256880733944949,0.1647,1353
TRZZX,406,211,0.52,0.17999999999999994,60,33,0.55,0.08256880733944949,0.1647,1353
MCIMX,406,204,0.5,0.17999999999999994,60,33,0.55,0.08256880733944949,0.1647,1353
RYMMX,406,207,0.51,0.050000000000000044,60,29,0.48,0.08247422680412386,0.1645,1356
F,406,211,0.52,0.050000000000000044,60,33,0.55,0.08247422680412386,0.1645,1356
LFVCX,406,204,0.5,0.050000000000000044,60,34,0.57,0.08247422680412386,0.1645,1356
NSSC,406,216,0.53,-0.07999999999999996,60,32,0.53,0.08235294117647074,0.1643,1359
TFIFX,406,228,0.56,0.44999999999999996,60,34,0.57,0.08208955223880587,0.1638,1360
PRISX,406,226,0.56,0.44999999999999996,60,34,0.57,0.08208955223880587,0.1638,1360
PRILX,406,225,0.55,0.32000000000000006,60,36,0.6,0.08196721311475419,0.1636,1362
VMC,406,216,0.53,0.32000000000000006,60,34,0.57,0.08196721311475419,0.1635,1363
TRSCX,406,218,0.54,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1363
TICHX,406,215,0.53,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1363
TISCX,406,213,0.52,0.32000000000000006,60,30,0.5,0.08196721311475419,0.1635,1363
TICRX,406,215,0.53,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1363
HFQIX,406,208,0.51,0.32000000000000006,60,34,0.57,0.08196721311475419,0.1635,1363
HFQRX,406,210,0.52,0.32000000000000006,60,34,0.57,0.08196721311475419,0.1635,1363
TRPSX,406,218,0.54,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1363
FEDDX,406,213,0.52,0.18999999999999995,60,35,0.58,0.08181818181818179,0.1633,1371
RMBHX,406,222,0.55,0.18999999999999995,60,36,0.6,0.08181818181818179,0.1633,1371
OSTGX,406,212,0.52,0.18999999999999995,60,31,0.52,0.08181818181818179,0.1632,1373
MAIMX,406,204,0.5,0.18999999999999995,60,33,0.55,0.08181818181818179,0.1632,1373
FEDIX,406,213,0.52,0.18999999999999995,60,34,0.57,0.08181818181818179,0.1632,1373
MMIJX,406,201,0.5,0.18999999999999995,60,33,0.55,0.08181818181818179,0.1632,1373
LFVAX,406,204,0.5,0.06000000000000005,60,34,0.57,0.08163265306122458,0.1629,1377
PRMTX,406,235,0.58,0.5900000000000001,60,32,0.53,0.08163265306122458,0.1628,1378
RIVSX,406,201,0.5,0.06000000000000005,60,30,0.5,0.08163265306122458,0.1628,1378
TTMIX,406,235,0.58,0.5900000000000001,60,32,0.53,0.08163265306122458,0.1628,1378
NGRRX,406,222,0.55,0.33000000000000007,60,33,0.55,0.08130081300813008,0.1622,1381
DODFX,406,233,0.57,0.33000000000000007,60,35,0.58,0.08130081300813008,0.1622,1381
